instruction_zh,input_zh
制定识别和预防病毒感染的策略。,在这个任务中，你需要制定一种策略，以帮助防止病毒感染。你需要提供有效的预防措施，并介绍你将如何识别病毒感染的迹象。你需要涉及实际的例子，以便换取高分。
从以下选项中选择一个作为我晚上的晚餐：中式、印度式、墨西哥式、法式。,我现在正在寻找今晚的晚餐。我希望你能从上述四个选项中为我选择一个。我一直喜欢尝试新的食物，所以没必要限制自己的选择。
将以下句子翻译成英语。,"""今天天气真好。"""
给我一个一年中最热的区域的名字和气温范围。,热带雨林
编写一个包含姓名、年龄和职业的信息表。,我正在为一个调查研究收集信息。
根据给定的信息，编辑一篇文章。,文章题目：家庭烹饪
解释下面每个词的意思并构造一个有关这些词的故事：优雅、忍耐、信任、竞争、勇气。,无。
请帮我分类下列水果（香蕉，苹果，梨，西瓜，哈密瓜，葡萄，橙子）。,我要在商店里购买水果，并且我想要分类一下，以便购买之后更容易区分。
根据上下文，写一篇文章，讲述有关某个科技领域的突破和发展趋势。,近年来，心理学研究所取得的最新成果是建立了关于人类认知和情感的计算模型。请撰写一篇文章，介绍这项领域的最新发展。
使用训练好的模型对一张图片进行分类。,"模型：ImageNet分类模型
图片：panda.jpg"
给我设计一个用于增进注记的应用程序。在应用程序中实现的功能应该是有用的并且易于使用。,
给我推荐一部值得看的电影。,我喜欢浪漫和悬疑类型的电影，但不喜欢恐怖片。
给定一段音乐的名称，找到与该音乐最相关的艺术家。输出艺术家名字。,"音乐名称：""Billie Jean"""
输出一段随机的英文文章，字数为100字左右。,
对某个市场领域的未来发展趋势进行研究，并撰写一份报告。,市场领域：人工智能。
将下面的两组数据进行对比。数据包括：学生A的平均分数、学生B的平均分数。,"学生A平均分数：75分
学生B平均分数：80分"
创作一个能够使用时间后移来改进问题解决方法的故事。,
根据下面的文本，总结出该文章的主题。,这是一篇关于电子香烟的新闻报道。它探讨了电子香烟的历史、流行和危险性。全文约300字。
分辨出以下两幅图像中哪一个是猫，哪一个是狗，并解释你的判断依据。,"图片如下：
![Image of a cat](https://ichef.bbci.co.uk/news/660/cpsprodpb/13A9B/production/_111434467_gettyimages-1143489763.jpg) ![Image of a dog](https://i.insider.com/5d36eba9e94e8627db26b8a2?width=700)"
为下列断言提供一个相应的证据。,高温气候对全球水平的影响很小。
根据以下场景，编写代码并生成一封电子邮件。,场景：我在申请一份实习工作，需要给公司发送一封电子邮件介绍自己。
将一首歌曲的节奏和旋律变成一个简单的钢琴谱。,歌曲：《青花瓷》，歌手：周杰伦。
根据以下要求，生成一篇有关特定主题的文章。,"-主题：健身
-150字左右"
基于你所知道的信息，给出一些建议，以便你的公司在未来的5年中保持增长。,你是公司的高管，负责管理商业战略和增长目标。
为你的最爱的超级英雄角色画一副漫画画。,你最喜爱的超级英雄角色是谁？请画一幅漫画来描绘他或她的动作和情绪，这可能是一张行动场景或静态形象。
"给以下句子加上标点符号。
这是一个美丽的清晨我们去野餐。",
请推荐一个好的电影。,我想找一部悬疑片。
将一篇英文文章翻译成中文，确保翻译准确、通顺，并保持原文信息的完整性。,这篇英文文章来源于一篇知名的科学期刊。
请为这篇新闻报道编写一个摘要。,这篇新闻报道讨论了如何在城市里推广自行车共享计划。
列出世界上前10位最高薪的职业。,
将以下文本中的依赖关系图表现出来。,这是一个科技文本，它涉及到软件架构的一些概念和原理。你需要在给定的文本中找到依赖关系，并制作一张依赖关系图表，以帮助人们更好地理解这些概念。
为一个新的手机应用程序提供市场推广策略。,"应用程序类型：健身跟踪
目标市场：18-35岁的男女"
请列出最近10场英超比赛的冠军和比分。,这是由一个足球爱好者提出的问题。
"将下列单词排列成一个恒星命名法的词组。

无线电，脉冲，星系，引力，黑洞",无。
创建一组有规律的数值序列，使其可以用于数据建模测试。,你需要创建一组包括时间序列数据的数值数据集，以可测试建模过程。
在给定的数据集中，使用聚类算法将用户分成不同的群组。,数据集包括不同用户的消费行为、兴趣爱好和人口统计数据。
请帮我制作一份PDF文件，介绍我们的公司和产品。,我们的公司需要向潜在的客户介绍我们的业务和产品，我需要制作一份PDF文件。
根据以下图片中的折线图，命题一个研究题目，并从数据中汲取结论。,
请描述以下照片的内容。,照片链接：https://unsplash.com/photos/wvChx74YTaw
在指定的时间内为一项任务安排完整的计划表。,任务：策划一次团队建设活动，时间：2022年夏季，时长：一天。
根据给定的头像照片，尝试预测个人品质（如个性、职业等）。,头像照片：一张男性头像照片，穿着正式装。
根据所给的主题写一篇文章。,主题：环保
找出一个在过去一年中在 Twitter 上广受欢迎的话题，该话题涉及并探讨技术密切相关的革新。,
给出下列物品的尺寸和颜色：一个篮球、一只足球、一张普通扑克牌。,
写出一份完整的投资方案，包含明确的目标和预算。,一位初创企业的投资计划。
根据给定的要求，制作一个包含动画的演示文稿。,要求：介绍太阳系行星的运动规律，必须包含动画效果。
请根据给出的时间表，在上午10点之前完成三项任务。,"10:00 - 11:00：打印材料
11:00 - 12:00：开会
12:00 - 13:00：回复电子邮件"
给出一个关于科技创新的简要演讲提纲。,你将在一场科技创新的会议上发表演讲，你需要一个简要的提纲，以便明确演讲内容并使之流畅。
"""根据给定的代码，创建一个包含若干项数据的JSON文件，并将其保留在指定的文件路径下。""","以下是给定的Python代码：

data = {
     ""name"":""John"",
     ""age"":30,
     ""city"":""New York""
}
#TODO: 创建并保存JSON文件"
"""请为公司制作一个宣传海报。""",我们是一家新兴电子商务公司，致力于将顶级产品带给顾客，我们有一个新产品即将面世。请准备一个宣传海报，以展示公司的使命、愿景和这个新产品的优点。
请描述最近爆发的政治危机。,
用三个不同的词汇来描述一张图片中的场景。,你正在从一张图片中进行描述，这张图片上有两只狗在一块草地上嬉戏。
请告诉我Jessie J的最新歌曲。,你正在写一篇音乐评论，需要最新的歌曲信息。
提供一个能够帮助人们保持心理健康的有效方法。,你是一名心理医生。
根据给定的关键词搜索谷歌上的一张图片。,夏威夷
请简述人工智能的总体发展趋势。,
请为我制作一个拥有以下要求的播客节目：持续时间不少于30分钟，主题为科技和社会，至少有两位嘉宾参与讨论。,
写出一首关于夏天的诗歌。,你正在写一首诗歌，主题是夏天。写一首关于夏天的诗歌。
"从以下选项中选择头一个数字。
1. 24
2. 18
3. 3
4. 9",
写下美国国会中一个现任委员会的名称。,无。
为以下每个单词选择一个相关的词汇。,"音乐
吸烟
树"
创造一条简单的数学难题，需要求解。,我是一名中学数学老师，正在准备下一堂授课的教学内容。
描述一下亚洲国家的气候和气候变化对当地农业的影响。,请使用实际的例子和数据来支持您的描述。
将这篇文章中所有的被动语态转换为主动语态。,文章：被动语态是用来强调动作所产生的结果或者强调动作发生的环境或原因等目的的语态。它的结构为“be + 过去分词”，例如，“The book was written by me.”可以转换为主动语态，“I wrote the book.”
"找到以下句子中缺少的单词并填写： ""你应该______医生的建议，多休息一下。""",
提出三个可以改善你的睡眠质量的建议。,你经常睡不好觉，想改善睡眠质量。
描述一件需要维修或更换的家用电器的问题。,你过去的洗碗机出现了故障。请描述一下你遇到的问题和需要修复或更换的原因。
请列出这个清单中列出的物品的价格。,"苹果：每磅0.99美元。
香蕉：每磅0.59美元。
橙子：每磅0.79美元。
猕猴桃：每磅1.29美元。"
选择以下哪句话表述了正确的事实。,"事实：曼联赢得了上赛季的英超冠军。

选项：
1. 今年，曼联赢得了英超冠军。
2. 上赛季，曼联赢得了英超冠军。
3. 曼城赢得了上赛季的英超冠军。
4. 曼联在上赛季表现不佳，没有赢得任何冠军。"
请为你的工作室制作一个标志。,你是一个新媒体设计工作室的创始人，你需要一个像素艺术或简约风格的标志，以在网站和社交媒体上使用。
找到一个与品牌“Apple”相关的新闻报道。,
"""利用给出的数据集和机器学习算法，训练并测试一个模型，该模型应能预测一个人是否患有心血管疾病。""",通过临床检查和诊断，医生为每个患者收集了以下特征：年龄、性别、体重、身高、收缩压、舒张压、胆固醇和血糖水平。您可以使用任何适当的算法和技术来对该数据集进行处理和分析。
请列举三个关于天气的统计数据。,
列出5个可以表达”欢迎光临“的不同短语。,
根据故事大纲，生成完整的故事文本。,一个男孩发现了一只神奇的恐龙宝宝。
将下列单词排列成一个诗歌 - 月亮，夜晚，风，海洋，梦想。,无。
"""用对比的方式为两个产品撰写一篇评测文章。""",请为两个相似的智能手机撰写一篇产品对比评测文章。请注意，这篇文章需要比较各方面的性能，包括操作系统、处理器、电池寿命、相机质量等等。
给出一个寓言故事的简短摘要。,"寓言：安德森童话《卖火柴的小女孩》
摘要：故事讲述了一位穷困的小女孩在寒冷的世界里兜售火柴的经历。在最后一根火柴熄灭时，女孩看到了一个美丽的景象，这使她找到了幸福和安宁。"
确认以下两个句子是否具有相同的意思，如果是输出1，否则输出0。,"1. 小狗穿过草地。 
2. 草地上的小狗跑了过去。"
根据给定的图像，在图像中找到一个特定对象的位置（例如，一只猫或一个盒子）。,图像：[插入一张给定的图像]
使用卷积神经网络，将一幅黑白图像转换为彩色图像。,图像：grayscale.png
重新格式化第一段中的文本，使其以段落形式正确格式化。,机器学习是计算机科学的一个领域，旨在设计和开发能够从数据中学习的算法。这些算法可以用于各种不同的任务，如图像识别、自然语言处理和语音识别。
请就以下公司或产品编写一篇公司或产品简介：,苹果公司、微软公司、特斯拉、Amazon Prime、Nike
"需要你从以下列表中选择3个数字，使它们相加可以得到9： 1, 2, 3, 4, 5, 6, 7, 8, 9。",
根据所给的电影场景描述，写一个观影心得。,场景描述：《星球大战》中卢克天行者和达斯维达的决斗。
判断下列单词是否拼写正确：通信，收案，微弱，发言。,无。
给以下数字排序。,"数字：3, 7, 1, 9。"
请描述一下如何准确地制作面条。,制作手工面条。
给我两个需要使用计算器的算术运算的例子。,
根据HTML代码生成一个网站前端页面。,
为下一次相亲约会准备外观。,您将在周五晚上和一位陌生人相亲，地点在附近的餐厅。您应该穿着合适和舒适的衣服。
描述一下您最喜欢的旅游目的地，包括活动和景点。,我最喜欢的旅游目的地是东京，这是一个充满活力和文化的城市。我喜欢在城市漫步，探索各种餐馆和咖啡店，并参观许多历史和文化景点，如浅草寺、东京塔和皇居等。此外，我还喜欢购物街，探索街头艺术和夜生活。无论你是想品尝美食、购物、参观景点还是享受夜生活，东京都是一个很棒的旅游目的地。
将以下文字转换为拼音。,
将以下两段文字合并成一个段落。确保段落中的语言通顺。,"文件 A：一份心理学报告，报告了一项研究，该研究涉及到人们在决策过程中的非理性因素。研究结果表明，观念固化、亢奋和认知偏见都是导致决策失误的因素之一。

文件 B：一份社会学调查，调查了家庭暴力的问题。大多数受访者（超过80％）相信，家庭暴力是一件令人不安的事情。

指示：
将文件 A 和文件 B 合并成一个段落。"
根据用户输入的文本，自动生成一篇文章。,无。
在上下文中找到所有与时间和日期有关的信息。,昨晚我和朋友看了一场电影，我们在晚上八点到达电影院，电影开始的时间是八点半。电影时长两个小时，我们看完的时间是十点半。然后我们在餐厅里吃了一个小时的饭，出来已经是晚上11点半了。
寻找一篇关于生活管理的意见领袖的文章，以提高我们的管理事务技能。,最近，我们公司正在进行一项新的管理事务项目，我们希望提高我们的管理技能。请你帮我从互联网上找一篇有关生活管理领域的意见领袖的文章。这篇文章应该包括一些生活管理的基本规则，提出提高管理技能的方法，您可以在其中找到一些经典的例子和案例。请确保在这篇文章中提到的技巧和手法能够适用于我们管理的事务。
为以下样本生成一个恰当的描述。,样本：一张酷炫的摄影作品
根据上下文，写一封感谢信（感谢信的对象在上下文中给出）。,我得到了你的大力帮助，成功地完成了一个重要的项目。现在，请写一封感谢信给我的老板。
按照指定的标准，对一篇文章进行修订。,文章标题：健康饮食的重要性
请给我五个不同的节目分类。,我正在为我的视频流服务寻找节目。
为一张图片添加一段文本描述。,一张自然风光的图片，如山脉、森林或湖泊。
根据输入的一组数字，编写一个算法并计算它们的平均值。,这组数字是59、88、72、98、61、46、81、92、78。
"生成一篇500字的关于""鲨鱼的生命周期和习性""的文章",
为你的网站编写一个404错误页面。,假设你有一个网站，并且你希望为该网站创建一个404错误页面，以便用户无法访问你的网站上不存在的页面时，提供一个友好的错误提示页面。请使用HTML和CSS编写一个404错误页面。
找出这个单词的同义词：“执着”。,
可以向我介绍一些学习外语的好方法吗？,我想学习一门外语，例如法语、西班牙语或德语，但我不知道如何开始。你能向我介绍一些好的学习方法吗？
给定一个带有标点符号的句子，请排除所有标点符号。,“我们今天去哪儿？”问李明。
在给定的时间范围内，推荐一些电影并为每部电影提供其剧情简介。,"一位电影爱好者在周末晚上想看一些好电影。他要求您在过去的两年内推荐一些电影。请从以下电影中选择三部电影，为每部电影提供其剧情简介：
1.《1917》
2.《朱诺》
3.《长安道》
4.《星际穿越》
5.《小丑》"
描绘女性在社会中的角色，从孟子留下的言论中观察来得出。,孟子曾经说过：“母亲没死之前，不嫁女。”这条言论是形成古代女子为家庭服务的思想之一，体现了传统的女性角色。
在给定的图像数据集中，使用图像分割算法分割出不同的图片对象。,图像数据集包括各种物体，例如车辆、家具、动物等。
描述用于提高生产力和组织工作流程的三种常见方法。,你是一名企业的经理，想提高员工的生产力并优化工作流程。
请描述以下文章的主要观点。,"文章标题：重学快乐：摆脱自我焦虑的3个方法
文章摘要：自我焦虑可以本能地使我们担心一些东西，但也会使我们感到焦虑和不安。结果是令人不舒服的和令人不安的一种体验。本文将介绍三种摆脱自我焦虑的方法。"
请将以下拼音转换为汉字：dì yī jiè tōng kuào,这是一道汉字拼音翻译题。
请分类这些食物：面包、大米、牛肉、胡萝卜。,无。
"通过给出的数字，在以下数列中找到对应的位置。
2, 4, 6, 8, 10, 12",要找到第4个数字。
在一个列表里，列出10种不同的卡牌游戏。,你是一名卡牌游戏的爱好者，现在需要在一个列表里列出10种不同的卡牌游戏名称。
告诉我一个世界上最高的山峰的高度。,珠穆朗玛峰
为了保证自己有条理地思考，你有哪些最喜欢的笔记方法？,
帮我查找在中国市场最好的手机标记和最新价格。,我们公司正打算和中国的手机生产厂商进行合作。在谈判之前，我们需要收集一些数据来了解在中国市场上最好的手机标记和最新价格。请你帮我查找相关信息，并且确保它是最新的。
列出5种市场营销策略，以成功销售一种全新的汽车品牌。,
请描述下面这条鱼的特征，并给出其名称。,（提供一张图片）
请编辑这个电子邮件，确保它保持礼貌和专业。,"主题：工作机会

邮件正文：
嗨，我在LinkedIn上看到了你的个人资料，我认为你的技能和经验非常适合我们公司目前公布的职位。你可能希望提交一份求职信和您的简历，以表明您的兴趣及其如何与我们的公司文化相匹配。谢谢！"
根据这幅图画一个圆形。,给出一张画有一个正方形的图。
列出三种早餐选择，其中每一种都有一定数量的蛋白质、碳水化合物和脂肪，这样可以在您的一天中提供经常需要的营养。,
写一个脚本，为一个短片创造一个原创的故事情节，长度为5分钟。,你正准备拍摄一部新的短片，你需要为它创造一个令人兴奋的故事情节。
提示一些良好的沟通技巧。,良好的沟通技巧对个人和职业发展都至关重要。无论你是在工作场所还是在家里，良好的沟通技巧都可以帮助你更好地理解他人的想法和立场，同时也可以帮助他人更好地理解你的想法和立场。
"对下面的句子进行修改，使其更加流畅和清晰。

句子：
因为我想换一家工作所以我在找职位。",这句话来自一位正在找工作的人的求职信。你需要修改这句话，使它更具吸引力并传达出这个人的求职意愿。
提供一份旅行清单，包括必需品和服装。,"如果你正在计划一次旅行，以下是一份必需品列表：
1. 旅行袋
2. 护照/身份证明
3. 信用卡/现金
4. 手机和充电器
5. 旅行适用的保险单
6. 双筒望远镜
7. 防晒霜
8. 个人卫生用品和药品
此外，您还需要带上适当的衣服和鞋子，最好根据目的地和季节来选择。"
请给图片打上标签，以便更好地区分颜色和形状。,
给定一段文本，生成一个新标题。,文本：戴维是一个有抱负的画家，他一直梦想成为一个伟大的艺术家。
请帮我计算1-1000的所有数字的和。,
为客户提供一个编程框架，帮助他们更快地建立自己的网站。,客户：Web开发者。
根据要求，为一本书撰写封面上的推荐语。,一本名为“人性的极限”的小说。
在 Python 中编写一个程序来计算两个数字的平均数。,无。
以你选择的一个文化为主题，准备一份PPT演讲。,文化：古埃及文化。
创建一个包含三个项目的待办事项列表。,因为最近太忙了，我需要一个待办事项列表来安排我的工作。
"""根据给定的标准组织材料，并详细说明每个组织的利弊。""",您需要组织以下四种家具：沙发、椅子、桌子和书架。您可以根据不同标准，例如价值、材料和颜色，对这些家具进行组合。
将一个文本编辑为更易懂的语言。,这篇新闻报道有些难以理解。
在给定的单词中加上前缀或后缀以形成一个新词。,给定单词：“play”、“work”、“happy”、和“like”。在每个单词中加上一个前缀或后缀以形成一个新词。
给出三个基于云存储的备份软件。,商务用途
写一篇有关自然保护的文章。请介绍它的意义和一些具体的行动。,自然保护是特别重要的话题，它关乎到我们和未来世代的健康和生存。
在我们的网站和营销推广材料中使用新的口号，该口号需与我们的品牌形象一致。,我们公司正计划使用一个新的口号来反映我们的品牌价值。请你帮我想出一个新的口号，并确保它与我们的品牌形象一致。这个口号应该是这个时代的，有吸引力的，以及令人难忘的。给我留下一些地方记录这个新口号。
请根据下列单词和短语编写一个简短的故事: 珠峰、地震、救援队、勇敢的救援员认真。,
根据用户提供的关键词，生成一个主题表述。,关键词：“健康食品”
列出制作一个能支持多个用户同时使用的网站需要的关键步骤。,你被请去为一个新的社交媒体网站编写计划，并且这个网站需要能够同时支持数万名用户在线聊天、上传照片和视频等功能。
将一篇关于狗的文章中的单词替换成猫。,文章标题：狗是人类最好的朋友
根据一个名字生成一个与该名字首字母相同的短故事。,名字：艾米
请为潜在的客户/用户创建一份电子邮件营销资料，意图是吸引他们了解你的产品/服务。,健身器材品牌
生成一篇关于全球变暖的文章。,无。
列出三个重要的人类发展里程碑并解释这些里程碑的意义。,人类进化是人类历史上的一个重要领域。
"在以下句子中修改一个错误。
我喜欢访问博物馆和画廊的，因为我受到艺术的启发。",
请为这家新创公司提供一份广告营销计划。,公司类型：在线咖啡配送服务
生成一首ACG（动画、漫画和游戏）相关的诗歌，至少8行。,
在全文中使用“蕴含”一词的句子。,
将以下三个问题回复成一封电子邮件。,"1. 请问这份文件是哪里的？ 
2. 我们怎样才能更新这份文件？
3. 你能向我解释一下这份文件中该怎样使用这些数据吗？"
"""请列举三种常见的身体疾病或症状，并解释它们的原因和治疗方法。""",
编写一个程序，将列表中的元素随机排序。,"给定列表['apple', 'banana', 'cherry', 'dragon fruit', 'elderberry']"
请描述一场你曾经参加过的令人难忘的音乐会。,我喜欢音乐会，因为它们带来的感觉是无与伦比的。我想听听别人的体验和感受。
编写一篇文章（至少150个单词），描述一件你最近学到的新事物，并阐述你对该新事物的看法。,最近你参加了一次全球性的科技展览会。
通过研究以前的销售记录，预测下个月的销售额。,你是一家小型零售商，你卖一些小商品，如日用品和零食。
请写一篇评论，评价最近发布的一款电影。,这是一部新上映的电影，讲述了一个真实的历史事件。影片中的演员包括知名明星和新秀。
根据以下指示，创建一个图像修改程序。,指示：使图像变暗20％，并增加饱和度5个单位。
为指定类别的数据进行分类。,"数据：10个不同品牌的汽车和它们的价格
类别：经济型和豪华型"
你需要从现有的数据集中选出100个“猫”和100个“狗”的图像，并将它们组合成一个新的数据集。,数据集已在计算机上存储，并存在以下路径：/User/Documents/Dataset/
"""根据上下文提供的信息，编写一个介绍公司产品的宣传文案。""",我们是一家以环保为主题的手工皂厂商。我们的产品成分天然、不含化学物质，适合各种肤质。我们最受欢迎的产品包括柠檬香皂、茉莉花皂和薄荷香皂。
写一篇新闻报道，该报道要涵盖以下两件事情：教育当局在本周范围内宣布的新政策和一所本地高中近期的重大事件。,"教育当局在本周范围内宣布的新政策为：制定一项新的计划，旨在提高该地区大学的毕业生就业率，计划在未来三年内实施。

而在近期，该地区一所高中发生了一起重大事件，一名学生在校园内持刀刺死了另一名学生，并导致其他一些学生受伤。"
根据以下描述，为你选择的电影写一篇评论。,刚刚看了一部新电影，很喜欢！它是一部惊悚片，描述一个女孩被盯上的故事。电影越来越紧张，直到最后，观众都可以松一口气。
写一个 250 字的关于未来工作的论文，讨论一下未来哪些职业的需求将会增加或减少。,领域：经济学，就业市场。
请问世界上最古老的文明是哪个？,我对人类历史很感兴趣。
阅读这篇文章，并简要总结作者的主要观点。,这篇文章是一篇长论文，关于当今数码时代中隐私权的问题。它大约有4000字。
请告诉我目前世界上最高的建筑物是什么？,
根据上下文中的要求，为一份简历写一个简洁明了的目标陈述。,我正在为一份求职简历编写目标陈述，希望能够在职业生涯方向上提供一些明确的指导。
请改写以下这句话，使其更加生动有趣。,句子：他在路上被一只小狗追了。
将这个页面重载。,你正在浏览一个网站。
帮我寻找最近的超市，并提供导航路线。,住址是XX路XX号。
制作一份果汁配方。,你拥有苹果、草莓、甜橙和柠檬四种水果。请列出果汁配方，让这些水果最好地结合在一起。
编写一个简单的计算器程序，它可以进行加减乘除操作。,
重新编写以下句子，使其句式更清晰。,"""自从我九岁的时候，发现了我的诗歌天赋后，我就一直在致力于写作并把那些诗歌集中在一起，不仅记录我的心情，也是永恒的纪念品。"""
请将以下文字翻译为电脑编程语言：Hello World！,
请提供一个口试练习主题和问题清单，帮助该专业的学生准备面试。,专业：市场营销
在以下列表中，查找并删除具有指定属性的项目。,列表：商品列表，其中包含商品名称、价格和库存信息。（指示的属性将根据上下文而定）
以新的标题来重新命名以下标题。,标题：《你不知道的地球上最神奇的风景线》
根据给定的电影列表，按票房排列这些电影。,电影列表：[插入一组电影名称和票房数据]
写一首5行诗，包含特定的词语。,那个阳光灿烂的下午，两只黄蜂在一朵粉色玫瑰上采蜜。
请分类以下词汇表。按照适当的类别分组，创建一个清单。,颜色：蓝、绿、黄、红、紫
为这家公司设计一个新的LOGO，并编写关于LOGO设计的一份提案。,一家化妆品公司
写一个500字的作文，解释为什么动物对人类很重要。你可以根据你的经验或从以下的资源中获取信息：https://www.worldwildlife.org/threats/habitat-loss-and-degradation,自从你小时候开始接触动物世界以来，它们一直在你的生活中扮演着至关重要的角色。你相信人类的行动和行为会对动物的生活和生态环境产生影响。你现在有机会向其他人介绍动物对人类社会的重要性，并希望通过你的写作激发人们保护野生动植物的意识。
编辑一篇文章，使其符合某个主题或某些关键词。,一篇关于环保的文章，需要增加一些关于可持续发展的内容。
把下面这个句子翻译成英文。,这是一个中文句子：“道德可以通过学习获得，也可以通过锻炼自我而达到。”
请从下面的单词中选择一个，说出它的定义：acquiesce、bellicose、chicanery,这是一个英语单词测试。
改正下面这个句子的语法错误。,"当你正在写作业时，你的朋友到你家里来拜访你。

错误的句子：当你正在写作业的时候，朋友到你家里来拜访了你。"
给定一段文本，请提取出其中所有的人名，并输出这些人名。,文本：李华和张三去了上海，他们见了李明和王五，然后李华和王五一起去了上海迪士尼。
使用给定的数据集创建一个决策树模型。,这是一个包含1000个数据点和10个特征的数据集。你需要使用数据集，训练一个决策树模型，以预测数据中一个特定特征的值。
将一个长句子分成多个独立的子句。,尽管这个城市很拥挤，但我仍然喜欢它的特色餐馆，尤其是那家很舒适的咖啡馆。
告诉我如何给我的宠物狗剪指甲。,您是一名新的狗主人，想要为你的宠物狗做一些口腔护理，包括指甲剪裁。
描述一个人或一个地方，使用形容词、名词和动词。,请描述你最喜欢的旅行地点，或者是你最喜欢的人物。
为指定的目标用户群体编写一份广告文案。,25至35岁的女性消费者。
帮我做一个市场调研，找到最佳销售策略，以推广我们公司的新产品。,我们公司即将推出一项新产品。在推出新产品之前，我们需要对市场进行深入的调研，以确定最佳的销售策略。请你帮我进行市场调研，找到最佳的销售渠道和方法，以促进我们公司的经济发展。
将该文本编辑成一篇流畅的文章，不得超过200字。,文本：[插入一个给定的段落]
为给定的图片添加适当的描述文字。,一只小狗在沙滩上玩耍。
"""使用提供的数据集和可视化工具，创建一个仪表盘来展示数据。""",数据集包括某家在线课程平台的用户注册信息。您需要使用可视化工具来展示数据，例如折线图、柱状图和饼图等。
请描述一下你最喜欢的书，并解释为什么。,
写一篇介绍一种新产品或服务的文案。,介绍纯天然果汁饮料。这是一种有机蔬菜和水果混合而成的饮料，其中不含任何添加剂或防腐剂。
生成一个有关世界文化的开放性论述，至少五句话。,
根据给出的图片，写一篇200字的文章。,"请描述下面的图片。
（插入图片）"
在给定的句子中找到并替换给定单词。,我的狗最近表现很抑郁，不再像以前那样活泼了。
根据给定的数据，为用户定制一份旅游行程，包括景点和饮食计划。,时间：五天四晚；预算：5000元；目的地：北京。
设计一款创意的咖啡杯，描述它的外观和特点。,无。
请按字母顺序列出你所知道的十个国家的名称。,
描述今天的天气。,在您当地，天气将如何变化？请根据当地气象局的数据进行描述。
把这个句子转换成被动语态。,小明打了小红，小红哭了。
请在以下空白处填写恰当的单词，建议每次只填写一个单词。,用于学生的语文教学软件__像这样设计。当学生使用该软件时，他们应该根据他们的阅读水平测试自己，并将文本分成几个级别。软件应该设定几个不同的目标，以帮助学生提高自己的语言能力。
写一封电子邮件，告诉同事他们需要改进一项工作任务的流程，并提出一些具体建议。,你是一个项目经理，你的同事们正在开发一个电子商务网站。你注意到他们在编写代码时没有考虑到未来可能发生的一些变化，这可能会带来一些困难。
科技是如何改变我们的购物方式的？,
改写以下句子，使其更有逻辑性并更简单明了。,"""虽然喝水对于保持良好的健康非常重要，然而，我们必须饮用水，才能从中获得好处。"""
找到与以下句子类似的其他句子。,"""我喜欢看电影和听音乐。"""
为某个品牌的Facebook页面撰写一篇100字的品牌故事。,品牌名称：Adidas。
编写一个将两个数字相乘并返回结果的函数。,
创建一个包含1000个随机数的列表，并计算它们的平均值。,
"在提供的单词列表中寻找所有能与单词""苹果""同时使用的单词。",以下是一些单词：梨、香蕉、苹果、草莓、橙子、菠萝、西瓜、百香果、柠檬
根据给出的两个不同的文本，生成一个连接这两个文本的句子。,"文本1：“虽然这对夫妻在外表上看起来和谐无比，但他们的婚姻关系却充满了矛盾和隔阂。”
文本2：“这个小镇上所有的居民都认为他是一个极好的医生。”"
"根据以下数字列表，找到所有质数的位置：""23, 15, 7, 6, 21, 33, 13, 8, 11""",
"请写一篇关于""养宠物""的文章。你可以从养宠物对人的影响、如何照顾宠物、养什么宠物等方面写。",
创建一个包含十个问题的小测试，考核计算机科学方面的知识。,测试对象是高中生，问题应该涵盖计算机科学的基础知识，如数据结构和算法。
根据用户的兴趣，推荐三个适合的书籍和电影。,用户感到无聊并希望放松，需要一些好看的书和电影。
根据一张给定的图片，描述画面中的元素。,图片可以是你自己拍摄的、从网上下载的或者是其他来源。描述应该包括画面中的颜色、物体、人物和其他有趣的细节。
根据给定的数据集，使用分类算法来预测是否会发生一次特定的事件。,数据集包含1000条数据，其中包含40个预测变量和1个目标变量。
根据指定的主题和受众撰写一篇博客文章。,"主题：瑜伽
受众：想了解瑜伽的初学者。"
根据给定的数据构建一个机器学习分类器，并使用该分类器预测新的数据点所属的类别。,鸢尾花数据集
为一款新软件设计用户界面，并解释每个元素的作用。,该软件的简介（可提供链接）
生成一首20行的爱情诗。,
编写一篇关于人工智能的论文，讨论其对教育的影响。,
请给我推荐一个关于人工智能的电影。,
解释什么是“数据挖掘”，并列出一些常见的数据挖掘技术。,
将一段文本转换为反义词。,这是一个非常快乐的日子！
你需要创建一个基于自然语言处理技术的聊天机器人。,聊天机器人应该能够进行基本的对话（例如问候、回答问题）。你可以使用任何你选择的自然语言处理技术，并且应该提供用户友好的界面。
发挥你的想象力，写一个科幻故事，描述一个全新的世界。,
"将以下字符串中的空格替换为下划线并删除所有标点符号：""这是一个很棒的句子，充满了想象力！""",
给出一组电影并列出每部电影的获奖情况。,以下是一组已上映的电影：《泰坦尼克号》、《指环王》、《阿甘正传》、《楚门的世界》、《辛德勒的名单》、《猫鼠游戏》、《初恋这件小事》。
请描述以下产品的主要特点。,"产品名称：Kindle Paperwhite
产品描述：Kindle是一个由亚马逊开发的电子书阅读器系列。Kindle Paperwhite是系列中的一款设备，具有高分辨率显示屏，长久的电池续航能力和内置光源，以提供完美的阅读体验。"
