instruction_zh,input_zh
编辑用户所提供的一份简历，并提出3项改进意见。,"用户信息：大学毕业生
所在地：纽约市
领域：媒体与传播
目标职位：新闻编辑"
"找出像""apple""和""banana""这样的水果名称，并按照字母顺序排列。","Blueberry, pear, cherry, apple, banana, strawberry"
创建一个市场调研报告。,提供了一个市场调查的主题，需要设计、执行和分析一项调研，以便更好地了解潜在客户和市场趋势。
给出一个优秀的纪录片电影推荐。,
指出文本中的拼写错误，并给出正确的拼写。,The banna is too nany.
在以下文本中将所有语法错误纠正。,医生不知道为什么了我生病了。他说要多休息，多喝水和吃健康的食物。但我已经这样做了，为什么我还是不舒服呢？
请将这个短篇小说翻译成英文。,他走进后厨，准备点一壶热水泡茶。但是当他打开水龙头的时候，却什么也没有流出来。他意识到水龙头已经堵了，赶紧找来工具解决这个问题。
"使用 GPT 生成一个关于音乐的短文，主题为""现代音乐""。文章应包括至少两个段落以及适当的引文。",
请写下一首诗，这首诗应该有6行，每行应该有6个音节。,
实现一个Python函数，输入一个列表并返回该列表中的最大值。,"列表：[23, 45, 12, 67, 89, 43, 56]"
挑选一个你喜欢的城市，简单介绍它的历史和文化。,你可以在书上或网上找到相关信息。
描述一下你在生活中的最大挑战是什么，你如何面对这个挑战？,
请告诉我如何烤鸡腿肉以获得最佳口感。,您有一些新鲜的鸡腿肉，现在需要准备它们烤。您不确定最适合的温度和时间是什么，因此需要一些指导。
"编辑一篇短信回复，需要包含以下要求：
 - 仅使用20个单词以内的字数
 - 回答问句：""你什么时候有时间？我们可以一起买一杯咖啡吗？""",
根据给出的原型设计，制作一个具有交互功能的网站。,网站原型设计已完成，包括主页、产品介绍、购物车和结算等模块。
写一封表达感激的信件，感谢你的好友。,
在给定的文本中，使用不同的语言（例如英语、法语、俄语）编写文本概述，并将它们放在翻译标记中。,这是一篇关于某个知名人物的传记，需要使用不同的语言编写概要。请将它们用翻译标记包围起来。
以图像的形式显示两个不同颜色的交错线条。,
编辑一篇关于科技与社交媒体对人们日常生活影响的文章。,社交媒体的普及改变了人们的生活方式，对心理健康和人际关系产生了影响。
为一家制造商编写一份自动化测试用例。,你正在为一家制造商编写一份自动化测试用例，用于测试他们的产品，确保产品符合规格并有良好的性能。你的测试用例应该覆盖产品的各个方面，例如功能、可用性、易用性等。
根据给定的信息，创建一个网站或移动应用程序的用户界面。,这是一个旅行应用程序，能够提供机票价格比较、当地天气预报、当地景点介绍等功能。
描述不同地区的节日和文化特色。,地区选择：中国、印度、希腊、巴西。
缩写以下短语。,短语：HTTP、PDF、ISBN、NASA、GPS。
给出一个俄罗斯的主要城市。,
给你一个英文句子，请将每个单词的首字母变成大写。,"""the quick brown fox jumped over the lazy dog"""
请撰写一份艺术家简介，介绍他/她的艺术风格和成就。,你是一名艺术评论家，你希望为一位艺术家创建一份简介来介绍他/她的艺术作品。
根据描述的词义猜测单词。,一种旋转的行星或卫星。
给出一个与水相关的谚语或俗语。,
根据给定的文本，提取出其中的三个关键词。,自然语言处理（NLP）是人工智能领域中的一个子领域，通过计算机处理和理解人类的自然语言交流来使计算机更好地理解人类的语言和文本。NLP 是一种复杂的技术，涵盖了语言学、计算机科学、数学和统计学等多个领域。它可以帮助机器理解人类的语言，建立自然语言的知识库，并从海量的自然语言数据中提取信息。
为以下句子重新编排顺序，使其成为逻辑上有序的一句话。,一个沉默不语的人，听起来可能是很聪明的，但也可能是很笨拙的。
"从以下三个单词中选择一个，用它们构造一个韵文。

单词：
勇气
爱情
自由",
给这张照片添加一个边框。,照片路径：/home/user/pictures/photo.jpg
找到20件男性服装品牌。,品牌可以是时装、生活方式品牌、运动品牌、奢侈品牌、工装品牌等。
根据给定的诗歌写一篇关于作者的简介。,你正在为一个文学研究会撰写介绍诗人的资料。
编写一份商业计划，为一个新公司提供细节。,公司：专注于生产可再生能源的公司
根据给定的文本数据集生成一篇新的文章。,数据集包含1000篇文章，每篇文章包含2000个单词左右。
请提供一些有关以上主题的背景和相关信息。,针对新冠肺炎的疫苗研究已经取得了什么进展？
为一份结构化数据集设计一个数学模型，并计算其相对误差。,你现在手头有一份结构化的数据集，你需要为这份数据集设计一个数学模型。你需要计算这个模型与原数据集的相对误差，并为模型和数据集之间的任何不匹配提供解释和修正方法。
请根据指定的模板编辑以下简历，并将结果发送给我。,模板：https://www.cakeresume.com/zh-Hans/resumes/2018-graduate?locale=zh-Hans
找到一个可以提供优惠券的网站。,
找出这篇文章中的三个错误并做出更正。,以下是一个有关气象学的研究论文。
在给定的数据集上训练一个分类器，以预测一个人是否喜欢狗。,使用UCI Machine Learning Repository的Dog dataset。
找到一首特定的流行歌曲的歌词，并将其中一个单词替换为另一个单词。,"""Bad Guy""这首Billie Eilish的歌曲的第二句歌词是什么？将""bad""替换为""great""。"
编辑一篇文章，关于如何选购适合你的游泳装备。,作为一位游泳教练，你的任务是撰写一篇文章，帮助初学者了解如何选择合适的游泳装备，以获得更好的游泳体验。
请为一封求职信提供修改和建议。,申请一份市场营销的工作
基于给定的句子，生成一个新闻标题。,政府宣布减少环境污染计划。
从现代科学技术方面讨论的角度论述传统的中草药疗法的益处。,中药在亚洲已有数千年的历史，是一种基于经验的医疗实践。虽然现代药物在显著改善了某些健康问题方面表现出众，但中草药疗法仍然是一种常用的疗法，特别是在亚洲国家，例如中国和印度等。
写一篇至少100个字的文章，解释如何在Windows 10系统中创建、重命名和删除文件夹。,
编写一个简短的故事，涉及一位主人公以及至少三个剧情发展。,从前有一个爱读书的学生，他偶然发现一本神秘的书......
创建一个数据库，并编写SQL查询来检索数据。,数据库应存储关于某个公司的雇员信息。SQL查询应该返回薪水最高的五名员工的名字和薪水。
对下面的文本进行总结。,"Artificial intelligence is becoming more and more advanced, and robots can now perform complex tasks. However, there is a fear that robots will eventually replace humans in many jobs, causing mass unemployment. On the other hand, some believe that robots can actually increase productivity and create new job opportunities."
用给定的英文句子翻译成中文。,"句子： ""Monday is the first day of the week when I start to work.""
无"
基于给定的句子，生成一个新的故事情节。,一个富有的商人失去了所有财产。
写一篇描述如何制作巧克力蛋糕的文章。,假设你是一名烘焙师，你想与你的读者分享一道口感丰富、美味可口的蛋糕配方。
检测文本中的所有拼写错误并标出它们。,"文本： ""我谷歌了一个公交路线图。"""
将以下文本转换为URL格式：,您可以在我们的官方网站上查找更多信息：https://www.example.com/products?id=12345
按照用户评分推荐至少3个好莱坞电影。,用户评分指的是 IMDb 网站上的评分，最高可达10分。
"请生成一个包含以下词语和图像的广告：""保持清洁和健康""。",
为公司创意部门派遣新员工，需要一名资深的广告设计师。,这个公司是一家广告公司，需要填补一个创意团队的空缺。
根据上下文，编辑下面这篇文章，并让其读起来更加简单易懂。,随着互联网技术的快速发展，越来越多的人开始意识到把自己的生活放到互联网上非常方便。因此，在这个数字时代里，个人隐私的保护显得越来越重要。
请告诉我以下图片中的动物是什么。,"图片链接: https://www.worldwildlife.org/species/directory
图片描述：一只长颈鹿"
给出一个可以填入下划线部分的单词。,宝强继续为他的私人___遭受宣誓
请根据这篇文章的内容，在50字以内，简要叙述出这篇文章的主要重点。,本篇文章将介绍工程评估中的关键变量，以及如何使用这些变量来评估工程的实际性能。我们将讨论这些变量的重要性，以及它们是如何与实际的工程要求相关联的。
根据给定的数值列表，进行数据可视化，并生成直观的图表。,"[3, 10, 8, 6, 4, 2, 9, 1, 7, 5]"
给我提供文章写作的技巧和技巧。,
制定一个健康的饮食计划，让你保持健康和活力。,你经常需要在加班的情况下保持精力充沛。
在给定的数据集上训练一个多层神经网络，并使用训练好的模型预测新的输入数据。,数据集：手写数字数据集MNIST。
针对以下的主题，为一个博客写一个副本标题。,"主题：旅行
如果标题是“我的旅行”，则副本标题可以是“探索世界的最佳方式。”等等。"
使用这个副词造一句话。,"副词：""优雅地"""
写一个程序，从给定的文件中读取数据并绘制一个柱状图。,读取的文件：data.csv
请列出5个不同的颜色。,
为即将到来的一个聚会制定一个菜单，包括前菜、主菜和甜点。每道菜必须有菜谱和所需材料清单。,
写一篇对垃圾分类的评论。,垃圾处理方式对我们的环境和健康有着至关重要的影响。请分享你的看法，并提出你认为垃圾分类应该通过哪些方式来推广。
给我推荐一位值得关注的艺术家。,我想要了解艺术界的新人。
请写一句话，表达你对朋友（或亲人）的感激之情。,
请根据用户提供的关键词，为其提供一份1000字的研究报告，内容应该包括历史、法律和社会方面的内容。,"用户提供的关键词为""大数据隐私保护""。"
编写一份简历，包括您最近工作的详细信息。,你正在寻找新的工作机会，你需要一个完整的、充分展示你技能和经验的简历。
写一个半个字都不能相同的7个字的句子。,
列出至少2种喜剧电影类型的名称。,
将以下短语按字母顺序排序。,"短语：""香蕉""，""苹果""，""葡萄""，""西瓜""
排序结果：""苹果""，""葡萄""，""西瓜""，""香蕉"""
给出一份健康的早餐菜单。,
用已知的信息创造一个预测模型，并利用这个模型来预测未来的趋势。,你需要预测未来一年的股市走势。你有过去几年的数据，包括每个月的股市指数值。
编辑这篇短文，使其更连贯。,"原始文本：
我喜欢冰淇淋。尤其是巧克力味道。我通常会吃它作为甜点，但有时候我会吃它作为午餐或晚餐。它总是能让我感到快乐。"
请在这篇文章的开头写一个引人注目的句子，以吸引读者的注意力。,文章：简历对求职者非常重要，因为它可以展示他们的技能和经验，增加他们的求职竞争力。
编写一篇文章，讨论移民对城市经济的影响。,你是一名高中生，正在写一篇研究文章，分析移民对城市经济的影响。在你的文章中，你需要探讨移民对城市就业市场、人口、房地产市场以及城市财政的影响。
设计一个包含五个步骤的健身计划。,你是一名私人健身教练，正在为你的客户制定一份定制的健身计划。
描述一种你喜欢的旅游目的地并告诉我你最喜欢的景点。,我正在计划我的下一次旅行。
请编写一个Python程序，将给定的整数转换为罗马数字。,给定整数为 27。
将下面的句子改成间接引语。,"直接引语: “我正在看一部有趣的电影。”
间接引语: 她说她正在看一部有趣的电影。"
请列出日本的五个历史悠久、知名度高的神牌神社。,
用三种不同的方式解释“时间”。,
编辑以下句子中的语法错误，确保句子流畅易懂。,"句子：""昨天，我去了一家新开张的店，吃的非常好，价格也不贵。"""
给出一个关于学生身心健康的例子。,作为一名教育工作者，您需要关注学生的身心健康。请宣布一个例子，介绍您如何在这个领域保持警觉。
将下面的单词排列成正确的顺序，使其组成一个有意义的句子。,明天/ 会 / 我们 / 吃 / 什么 / 早餐？
翻译给定的语音文件，并输出文本形式。,我需要将这段日语录音翻译成英文。
为这个单词找出三个近反义词。,我对这个单词的意思一无所知，但我需要更多的同义词和反义词来理解它。
将以下这个句子翻译成德语：“我想去德国旅游。”,你正在写给一位在德国生活的朋友，询问他们最喜欢的旅游目的地。
当我远离家庭Wi-Fi网络时，如何使用流量热点连接？,我的手机已经配置好了具有流量热点功能的无线网络。
给定以下信息，请描述它们是如何联系的。,法轮功是一种非宗教性的修炼方式，但在中国被认为是邪教，并受到了政府的打压。
告诉我如何为一个期刊投稿一篇论文。,我正在写一篇论文，想要向期刊投稿。
根据给定的文字描述进行分类。,描述：它是一只大鸟，会下蛋并飞行。
对下面这个词汇表中的单词进行排序，并从中选取一个单词用来填空。,英语单词：bitterness、sincerity、arrogance、friendship、courage、generosity、humor。
将这篇文章翻译成西班牙语。,文章内容：《世界范围内的科学家正不断寻找更好的方法来抗击疾病和赋予人类更好的健康。》
将一篇新闻稿翻译成英文。,新闻稿的标题是“新冠肺炎疫情下的医院管理挑战”，全文长度约为800字。
编写一组高质量的自然定理证明。,
使用已给的曲线拟合数据点，并预测新的数据点。,"已给：曲线y = 6x ^ 2 - 4x + 1

数据点：(3, 38), (5, 96), (7, 172)

新数据点：x = 8, y = ?"
编辑以下文章的最后一段，使其更准确且语气更有说服力。,一项最近的研究表明，抽烟会导致许多癌症的发生，而戒烟却可以减少癌症的发生。那么，更好的生活方式是避免吸烟，这将减少你患癌症的风险。
请根据指定的字数修改以下文章。,"文章标题：如何提高在家工作的效率
字数：1000"
在一分钟内列出越多单词，越好。,下面的字母组合中，尽可能多地列出单词。字母组合：R，E，D
生成一个让读者感到恐惧或紧张的短文段。,一个人在晚上走在安静的街道上。
在给定的文本中查找所有出现的单词“Python”，并计算它们的数量。,"def text:
""Python是一种高级编程语言，广泛用于Web开发、数据科学和人工智能领域。Python的许多第三方库和工具，如Numpy和Pandas，使得它成为开发复杂系统和大规模数据分析的理想选择"""
根据以下细节，为一个健身计划创建一个周计划。,你要在健身中心参加一个四周的体能挑战赛。
根据给定的文本，使用三个标签（正面、负面、中性）对其进行情感分类。,Airbnb是一家提供民宿预订服务的在线市场，总部位于旧金山，成立于2008年。Airbnb的业务模式是平台间接服务商（Platform-as-a-Service），它通过其网站上的用户界面，使房东（提供者）和房客（用户）相互联系。房东可以将自己的住房或公寓上架，价格由房东设定，房客可以在网站上查询和预订空房。该服务主要面向那些渴望“体验当地生活”的旅客，同时也为房东提供了收入来源。
编写一个单词类比游戏。,"例：匹配袜子：鞋子::叉子:? (答案是""菜刀"")
如何执行：为游戏设置规则，使其足够简单，同时又有趣且有挑战性。"
从下面的文本中提取出具有重要意义的关键词。,“鸟儿在树枝上唱歌”，那么树枝、鸟和唱歌都是重要的关键词。
请写出一篇关于全球变暖的观点文章。,全球变暖是一个世界范围内的问题。在过去数十年中，化石燃料的燃烧和人类活动已经导致了地球温度的升高。这些变化可能导致气候变化和更频繁的极端天气事件，例如干旱、飓风和洪水。请就此发表您的观点。
请写下一件您最近想买却没有买的物品。,
将给定的语句转化为反义疑问句。,"""你在看电视，不是吗？"""
写一篇有关气候变化的短篇文章。,在最近的几年里，我们目睹了许多气候变化的迹象。科学家们告诉我们，这种变化正在加剧，损害着地球上许多生态系统。
找出输入的数字列中的最大数。,"数字列：2, 4, 6, 8, 10"
使用 Python 编写一个简单的程序，在用户输入的两个数字之间输出所有的质数。,您将获得 Python 语言的相关知识和指南。
写一篇有关裸鼹鼠的文章，介绍其生态特征、习性以及其他有趣的信息。,
请帮我检查一下这篇文章的语法和拼写错误。,我刚刚完成了这篇文章，但我不确定自己有没有犯语法或拼写错误。
提取一组数据的主成分。,"[[-1, -2], [-2, -1], [-3, -3], [1, 1], [2, 2], [3, 1]]"
通过添加正确的连词，使以下两个句子组合成一个复合句。,"句子1：今天是她生日。
句子2：我们将庆祝她的生日在餐厅里。"
提供一篇关于人体对小时光疗法的反应的科普文章，涉及免疫系统和生物钟。,一位朋友表示对这种光疗法感兴趣，但并不了解其原理。请提供一篇科普文章以解答他的疑问。
请根据以下指示生成一组可以插入到一篇文章中的关键词列表。 列表应包含至少8个关键词。您不必提供任何作品，只需生成一个清单。,您是一名教授，正在为一篇研究报告写关键词。研究报告探讨了一种新的医疗技术，旨在帮助治疗心脏病。
请给出一个包含至少5种食材的蛋糕食谱。,我在家里庆祝生日，希望自己做一个蛋糕。
针对所提供的三个片段，解释每个片段表达的主题。,"片段1：夜晚的星空闪烁着微弱的光芒，让人感觉非常宁静。
片段2：这个小岛上有一座古老的神庙，可以追溯到1000年前。
片段3：我的生日聚会是在公园里，我们玩了很多游戏，还吃了蛋糕。"
根据以下指示，为一个故事创建一个有趣的结局。 您可以撰写一小段文字，也可以用单个句子描述一个结局。,以下是一个故事的开头：一个孤独的老人生活在一个偏僻的小镇上。他渴望找到一些社交活动，并开始寻找一种方法来遇到新的朋友。
将给定的两个列表相加。,"列表1: [1, 2, 3, 4]
列表2: [5, 6, 7, 8]"
编写一封电子邮件，向某个客户解释你的公司为什么无法提供他请求的服务。,
计算3000以内的所有质数。,无。
请根据给定的图表数据，创建一个柱状图。,"以下是一份销售报表。您需要创建一个柱状图，包括销售额和发货数量。请根据自己的喜好选择图表、颜色和字体。

日期	销售额	发货数量
1/1/2022	2500	120
1/2/2022	3200	150
1/3/2022	4200	200
1/4/2022	3300	170
1/5/2022	2800	140"
请列举出以下城市中具有世界知名度的博物馆：纽约、伦敦、巴黎。,
解释计算机科学中的“哈希表”是什么以及它的作用。,
给出三种不同的办公室装饰主题。,你是一名室内设计师，需要为客户的办公室制定一个主题设计计划。
根据文章内容，对其作者的观点进行分析。,一篇有关环保行动的文章。
写一个程序来解决组合问题，如何从一个集合中选择n个元素。,"集合：{2,4,6,8,10}
要选出的元素个数：3"
给出两个日期，计算两个日期之间的天数。,"日期1：2021年6月1日
日期2：2022年1月1日"
告诉我世界上最大的五个国家。,
检查本文档的语法和拼写错误。,
根据所提供的条件，找到所有约会页面上的匹配项。,"主题：约会网站

条件：我正在寻找同龄人谁喜欢长跑和音乐会。我在30岁左右。"
生成一份评估某家公司股票未来一个月变化的报告。,公司名称：苹果公司
描述一种新的APP或网站，旨在帮助人们改善日常工作或学习生活。,
给出一个计算3的幂的数学问题。,
请解释外太空中存在生命的可能性。,天文学家一直在寻找外太空中存在生命的证据。请解释为什么唯一一个我们知道存在生命的行星（地球）可能不是唯一一个存在生命的行星。
请根据上下文设置一个主题。,您正在为您公司的年度晚宴制定节目，并尝试为每桌客人想出一个趣味性的话题。
"请帮我翻译下面的英文句子：“I love you more than words can express.""",
请编写一篇文章，分析当今社会如何应对气候变化。,强烈的气候变化以及可持续发展目标的提出，使气候变化的问题日益引起关注。本文从政策、技术、行为等多个方面探讨如何应对气候变化。
给我一个描述下雨天气的比喻。,
请按照年份对以下事件进行排序。,"以下是一些历史事件，请按照年份将它们排列。

事件：
《共产党宣言》出版
第一次世界大战爆发
《简·爱》出版
柏林墙倒塌"
利用机器学习算法进行图像分类。,训练数据：1000张猫和狗的图片。
请对这个数据集进行分类。,这个数据集包含了1000个音乐家以及他们的流派、年代、热度指数等信息。
根据目标观众为一份产品编写一篇销售文案。,编写一份针对妇女的健身计划销售文案。
假设你正在某个目标市场上卖一款产品，请你编写一则广告文案以吸引潜在的客户。,你正在卖一种功率为100瓦的声波清洗器，适合于清洁多种物品。
安排一个一个会议，并发一封包括时间、地点、议程、出席人员的电子邮件给出席者。,
编写一篇倡导节约用水的短文。,无。
给出照片的描述，生成一个句子，以便搜索该照片。,一张照片，其中一个人正拿着一杯咖啡。
根据提供的销售数据，编写一个简单的销售报告。,提供销售数据，数据包括销售额和销售日期。
给出十个不同的乡村度假胜地。,
根据以下句子排列一个合理的段落。,"下列5个句子：

a. 我们应该学习如何与人相处。
b. 他是一个不安分的孩子，无法集中精力。
c. 昨天晚上我去了一次工作晚会，在那里我认识了一些重要的人。
d. 我会在周六早上在咖啡厅见你。
e. 如果我们要成功，我们必须具备坚定的意志和毅力。"
给定以下6个单词，将它们按照字母顺序排列：orange、banana、grape、apple、mango、pear,
生成一个关于人类历史的短故事。,
以图像为基础，为所给场景创建一个描述。,场景：一只小狗正蹦蹦跳跳地玩耍在花园里。
提供一个故事的概述，包括人物，事件和故事结局。,
对普通话口音的流利程度进行评估。,
生成一篇有关人工智能的300字短文。,
请给我一些在健身房锻炼时可以进行的有效运动。,你正在寻找一些在健身房锻炼时可以进行的有效运动，以提高你的健身效果。
请把给定的短文分成5个段落，并添加适当的标题。,某一篇长短不一的文本，内容为“如何正确呼吸”。
指令计算最近7天的天气均值。,"请根据以下天气数据计算最近7天每天的平均气温并输出结果：

时间: 2021-09-10
气温: 22度

时间: 2021-09-11
气温: 23度

时间: 2021-09-12
气温: 25度

时间: 2021-09-13
气温: 24度

时间: 2021-09-14
气温: 26度

时间: 2021-09-15
气温: 22度

时间: 2021-09-16
气温: 20度"
根据以下几点，描述你最喜欢的时刻。,"时间：早上
天气：晴朗
地点：海滩
活动：冲浪"
"请为以下三个运动编写一段简短且吸引人的介绍：""篮球""，""网球""，""足球""",
"编写一个程序，该程序能够将标注为""质量高""的产品过滤出来。","一家电商平台的数千个产品中，大部分都被标注为""合格""。但是，我们需要找到那些标注为""质量高""的产品。"
请说明某个公司目前正经历的挑战。,
从这个段落中删除适当的单词，以使其不再冗长。,"""所有的野生动物都需要被保护，因为它们是我们所共享的这个地球上的一部分。从北极的白熊到热带雨林中的猴子，它们每一个在生态系统中都扮演着至关重要的角色。如果我们不保护它们，不仅会对它们自己造成伤害，也会对我们的生存和地球的生态平衡造成灾难性的影响。"""
编辑这篇文章，使其更具吸引力。,"文章：""如何学习编程""。"
请阅读一遍这篇关于芝加哥深盆比萨的菜单，并选择三种不同的口味。,你正在寻找一家在芝加哥盛产的深盆比萨饭店。为了确定你的口味喜好，你需要阅读这家餐馆的菜单，并选择三种不同的口味。
请列出5种不同风格的文学作品。,你是一名英语老师，在教学课程中涉及了不同类型的文学作品。
创建一个早餐菜单，包括主食、配菜、饮品和甜点。,菜单应该包括至少3个主食、2个配菜、2种饮品和一个甜点。
描述以下公式的含义和用途。,F=m*a
为以下句子写一个反义词。,"""他很友好，总是乐于助人。"""
提供一个具体城市的每年降雨量和气温情况。,我想知道在伦敦的夏季和冬季天气情况如何，以便制定旅游计划。
"请将以下文章按照时间顺序重新排列：""巴比伦""，""古埃及""，""古希腊""，""罗马帝国""",
根据给定的公式计算出方程的值。,"方程：2x + 5y - z
给定的变量：x = 3, y = 7, z = 2"
给我推荐一部你认为最好的科幻小说。,我想找到一部好看的小说阅读。
请证明勾股定理。a²+b²=c²。,
编写指令，以告诉用户如何在他们的设备上粘贴上一项内容。,
给出一些有用的经验法则，助于高效地在 Excel 中执行数据分析。,
将以下摘录中的错误部分修正。,摘录：然后，火候慢慢地降低，在中等火候下继续烹饪数小时，直到食物变得柔软足以用叉子撕开，但不是完全烂掉。
给定一段文本，您需要去掉其中的所有标点符号。,以下是一段文本：「学问如同千年积雪，智者攀登、愚者观望。 」
请给我讲一个你收到的最有趣的礼物。,
"请将以下句子补充完整。

谁要了那本书?
———————。",
请从提供的数据中找出最高的售价和最低的售价，并计算平均售价。,您有一个房地产销售数据集，其中每条数据包含房屋的售价。您需要找出最高的售价和最低的售价，并计算平均售价。
请创建一个网站并填充内容，以展示你想要销售的商品。,在电子商务领域，网站是一种非常重要的销售工具，可以用于展示和销售产品。请创建一个网站并填充内容，以展示你想要销售的商品。
在给定的产品类别中，找到价格最高的五个产品。,数据集包含每个产品的售价、名称和类别。
根据提供的关键字写一段短文。,关键字: 太空、星际、探索。
请将一个包含10个数字的文本文件进行排序，并将结果保存到一个新文件中。,
找到一个让下面这个句子变得有意义的单词：______ exercise helps keep the doctor away.,exercise helps keep the doctor away
给出一篇非小说类的文章大纲，包括引言、主体和结论部分。,你想写一篇关于环境保护的文章，但不知道从何开始。请为这篇文章制定一个大纲，涵盖引言、主体和结论部分。
用一些形容词对这个厨房进行描述。,见图片。
请给我列举5个你觉得很好看的电影，并简单说说你为什么喜欢这些电影。,我最近在寻找一些不同寻常的电影，我想看一些让人惊喜的电影，但又不想看太过于血腥的电影。
给出一个英文单词的同义词。,"请为单词""happy""提供一个同义词。"
列出目前全球最受欢迎的5个热门旅游目的地，并解释一下这些地方为什么受欢迎。,我最近让公司批准了一周的假期，我想去一些新地方旅游。我想知道哪些地方现在最流行。
将所给的两个句子合并成一个流畅的、有意义的句子。,"句子1：他是一名特种兵，每次会得到极高的评价。
句子2：他在突袭行动中英勇无畏，获得了勋章。"
选择一种适合自己的运动，并制定一个运动计划。,你是一个上班族，每天工作8小时。你有一些基础的健身器材，比如哑铃和跑步机。
编写一个小故事，内容是关于某人克服了一些挑战并取得了成功。,
为以下短语和单词创作一个故事：电话铃声、新约、狗、起床。,
将以下数据排序，按字母表顺序排列。,"您有一个名为“列表”的文件，其中包含以下数据：banana, apple, cherry, date, cranberry。"
请给出以下词汇中的同义词：1）善良；2）富有；3）丰富。,
在下列选项中选择一个合适的单词，将其填入括号里以完成下面这个句子。,"鼻子是为了吸收( )而特别设计的。

选择：氧气、病毒、水"
请根据给定的照片制作一份画册。,照片：https://unsplash.com/photos/AU1CZUjwAPE
根据用户输入的关键字，从亚马逊网站上搜索并列出至少5个相关商品。,您将获得亚马逊网站的 API 链接和关键字。
选择一张你喜欢的照片，写下你对它的评论，至少50个字。,无。
根据以下句子生成一个四言律诗。,秋风起，不禁叹，未别人，客思惭。
列出标准的饮食计划，以帮助人们在一个月内减掉10磅的体重。,近几个月，你的朋友一直试图减轻体重。他们想知道是否有一个可行的饮食计划，可以在一个月内减掉10磅的体重。
"将以下文本转化为Markdown语言格式。

上文：
这篇论文主要关注的是如何设计一个基本的人工神经网络，从而使其能够识别多个不同种类的图像。",
根据给定的文本，判断它的语言风格和文体。,这是一篇现代诗歌的节选，名为“秋之诗篇”。
修复一封电子邮件，使其更易于阅读和理解。,"电子邮件长度：200字
主题：关于一个会议"
将图像中的文字提取出来，并将其格式化为可编辑的PDF文件。,图像文件：image.jpg
"写一个散文，讨论你对""成功""的看法。",
用一个简短的文本描述一种新的科技产品，并解释它能够解决用户的哪些问题。,"产品: 一种人脸识别技术
要求：描述这种技术，并解释它如何解决用户的问题。"
将一段中文文本翻译成英文。,一段有关中国历史的短文，包含 200 个汉字。
给出一篇文章，删除其中的关键字，并让GPT模型尝试重新写一篇有意义的文章。,一篇关于全球变暖的文章。
对于一个食谱，加入缺失的材料。,食谱中的关键材料是面粉、酵母、盐和水。需要添加一种物质，以便制成完整的面团。
使用所给数据，为一篇文章创建一个引言。,"文章类型：环保
数据：每年有1000万吨塑料被倾倒在海洋中，影响了全球的生态平衡。"
将,"""父亲给我买了一本有趣的书。"""
针对某个主题，收集和整理所有可用的报道和新闻文章。,主题：COVID-19
给出一个合适的树种，可以再海滨生长。,你是一名环保主义者，对树木的品种和生长地点有一定的了解。现在，你正在寻找适合在海滨地区种植的树种。
"创建一个包含以下信息的电子邮件。
主题：""关于你的提问""
正文：""你好，感谢您的来信。我们会尽快回复您。""",
基于给定文本内容，生成一个新的文字内容，表达相同的意思。,"""新鲜的空气会使人神清气爽。"""
请列举出五个常见的瑜伽姿势。,你正在准备一场瑜伽工作坊，并需要列举五个常见的瑜伽姿势，以帮助参与者了解瑜伽的基础知识。
根据给定的文本，生成新的类似的句子。,"原始文本：
我喜欢去海滩，尤其是在夏天。海滩上的沙子很细，水也非常清凉。我经常与家人和朋友一起去，我们都喜欢在晚上做烧烤和玩沙滩排球。"
将给定的两个句子合并成一个逻辑上相关的句子。,我正在写一篇论文，但是这两句话不太相关。
阅读下面这篇文章，并编写一个总结大意的摘要。,在上海，有很多人喜欢到陕西路的商场购物。这条街上有各种各样的商店和摊位，出售的商品非常丰富，从衣服、鞋子到玩具和手工艺品，应有尽有。此外，在商场周围还有很多小店和餐馆，可以满足您的每一个需求。
写一个应用程序，可以让用户输入一组数字并计算它们的平均数。,请编写一个应用程序，可以让用户输入一组数字并计算它们的平均数。你应该使用你擅长的编程语言，并向其他开发人员提供必要的注释和文档。
请给我推荐一款好用的编程软件。,我是一名程序员，正在寻找一款易于使用且功能强大的软件。
提供一个详细的步骤指南，让我知道如何在家制作一杯好喝的牛奶茶。,我最近很爱喝奶茶，但是附近的饮品店几乎都需要排队小时才能喝得到。因此，我想知道如何做一杯好喝的牛奶茶。
将以下文字转换为图片。,"""天空飘着轻轻的雪花，一片寂静的景象。"""
在Python中生成一个随机数列表，并将其排序。,设置一个列表长度为5，数据元素随机。
给我从这个网站上所能找到的所有与数据科学相关的文章。,网站链接：https://www.analyticsvidhya.com/
为一个目标邮区创建一个基于人口的分类架构。,目标邮编：100080， 100081， 100082
"写下一个10个词语的列表，这些词具有 ""海洋"" 的主题。",你正在为一个海洋保护组织做志愿者，需要为他们的宣传海报收集灵感。
请写下一段小说或故事的结尾。,情节：主人公遇到了一个难以解决的问题，但是最终克服了障碍并达到了目标。
