instruction_zh,input_zh
从一篇文章中提取关键词和主题，并生成一个简短的摘要。,一篇文章，主题是“如何成为一名成功的企业家”。
阅读所给小说的开头，并编写一个关于小说的短评。,小说《了不起的盖茨比》的前几页。
给出一个最佳的计划，包括购买材料和制作时间，在一小时内制作蛋糕。,制作草莓蛋糕
写一篇小说，关于一位名叫艾米丽的年轻女性，她在城市寻找自己的目标和意义。,
请告诉我，一个健康人的人体含水量是多少？,许多人认为，喝8杯水是保持身体健康的一个重要因素。但是，一个健康人体中的水分含量是多少呢？
在已知数据集中，使用支持向量机算法构建分类器，并输出该分类器的准确性。,数据集: 鸢尾花数据集
请编写一个Python程序，计算一个圆的面积。,圆的半径为5。
将给定的图片描述成句子。,待描述的图片
为以下动物拟声描述：鸭子、老虎、袋鼠、章鱼。,
创建一个Web页面，包括以下三个部分：标题，一个段落和一个图像。您应该考虑使用HTML和CSS。,无。
告诉我五个你最喜欢的电影。,
分析以下数据并得出结论。,"50个人参加了一项测试，他们的得分如下：20, 23, 15, 27, 19, 22, 18, 25, 21, 23, 19, 30, 28, 26, 22, 17, 20, 23, 24, 27, 19, 22, 21, 25, 18, 16, 29, 18, 22, 21, 23, 20, 24, 22, 23, 27, 25, 21, 17, 16, 28, 22, 23, 19, 18, 20, 24, 22, 26, 25, 23."
给定一组信息，将其中的数据进行可视化。,"以下是有关不同城市的气温数据：
北京：28℃
上海：32℃
广州：36℃"
浏览特定领域的文章，使用摘要工具为一篇文章创建一个简要摘要。,特定领域：健康
将以下代码复制到Python解释器中并运行。,"x = 5
y = 10
print(x + y)"
在这个任务中，你需要编写一个关于旅游目的地的文章。文章不能少于200个字。,
写一篇文章，演示如何减少工作压力。,繁忙的工作日
向助理发出一封纪念日贺卡的电子邮件。,纪念日是你的另一半的生日。请在邮件中表达你的爱和祝福。
完成以下Python代码，从CSV文件中读取数据，并将其转换为列表。,"有一个名为data.csv的文件，它包含数据。在下面的代码中，定义了一个名为filename的变量，它保存了文件名。请写出一个函数，该函数应该使用Python的CSV模块，读取数据并返回一个列表。

filename = 'data.csv'
    
def read_csv_file(filename):
    # 请在这里编写代码"
创建一首短诗，它的主题是夏天。,
请排列以下数字，使得它们升序排列：3，1，6，2，8，5，9,
"请将下面这个列表按升序排列：

[92, 24, 64, 10, 33, 75, 43, 32]",
写下你最喜欢的电影并解释为什么。,
在洛杉矶寻找好吃的韩式炸鸡。,住在Echo Park。
提供一些关于如何保持一个积极的心态的建议。,我最近感到焦虑和沮丧，我需要一些帮助来保持积极心态。
阅读一篇来自硅谷科技公司的公司简介。,你在准备前往硅谷进行面试，你想了解更多关于该公司的详细信息。
编写一篇描述身体健康的文章。,介绍一些有益的健康提示和实践。
根据给定的要求，生成一篇题为“生物的未来”的短文。,要求：探讨未来的生物技术在医学、环境和农业方面的潜力，并对合理使用这些技术的必要性进行分析。
告诉我世界上十大最受欢迎的歌曲。,无。
将以下数据集合分类，指出每个数字是正数、负数或零。,"数字：25, -10, 0, 50, -35, 20, 0, -15, 5。"
创建一个生日晚餐的菜单。,今天是我最好的朋友的生日，我希望能为她精心准备一顿美食晚餐。
从给定的文本文件中删除所有空行。,
"请在，""The quick brown fox jumps over the lazy dog""中，标出每个单词的起始位置。",
根据给定的数据集，训练一个图像分类模型。,"数据集：MNIST手写数字数据集
训练集：60,000张图片
测试集：10,000张图片
图像大小：28x28像素"
用一句话描述明天的天气。,北京
写一篇200单词的文章，讨论在当今世界各地的社交媒体使用中的好处和弊端。,
请列出10种深紫色的蔬菜和水果。,
为一次国际会议创建一个议程。,这次会议涉及全球市场和跨境合作。
按照字典顺序对一篇文章的每个单词进行排序。,文本：“随着机器学习技术的发展，越来越多的人开始关注自然语言处理领域的发展。”
请给我推荐一种适合初学者的书籍，以了解新兴技术领域的最新趋势。,领域：人工智能。
基于所提供的资料，绘制出一份地图。,一段关于某个城市的详细描述。
为用户提供一份关于某个行业的研究报告和分析。,用户在某个领域上工作或正在寻找投资机会。
将给定的PDF文件分成两个文件，一个包含前一半的页面，另一个包含后一半的页面。,"PDF文件名：example.pdf
页数：50页"
为以下情景撰写一则广告。,情景：你打算开一家新餐厅，需要一则广告来宣传你的餐厅。
"编写一段Python代码，将字符串""My name is John""倒序输出。",无。
请提供几个适合我去旅游的地方。,我想度假，但想寻找一个与众不同的目的地。
从以下三张图片中选择一张，根据其内容写一篇小短文。,"三张图片：
1. 大海潮水拍击着沙滩。
2. 人在登山。
3. 冬天里的一幅风景画，一条河流在雪地中流淌。"
请为我解释什么是机器学习，及其用途和应用领域。,
在给定的文本中寻找所有的名词，并列出。,"给定文本：""这只长颈鹿一直在吃树叶。看起来它非常饿。"""
在现有的销售数据中，找出哪些产品或服务是最受欢迎的，并找出销售额最高的三个月份。,一家小型家具公司的销售数据
撰写一篇关于旅游业的调查报告。,你的报告基于你对国内旅游市场调查的结论。
为给定的文档添加页眉。,文档: [attach document]
将一个给定的文本文件中的每一行提取到一个List中。,文本文件的路径：/Users/name/Desktop/text.txt
从一系列职业路径中选择一个，告诉我入门所需的技能和知识。,我对不同职业领域的了解很少。我想跨出当前的工作领域，进入一个全新的领域。
编译以下C语言程序并输出结果。,"#include <stdio.h>

int main() {
    int i, num, sum = 0;

    printf(""请输入整数："");
    scanf(""%d"", &num);

    for(i=1; i <= num; i++){
        sum = sum + i;
    }

    printf(""1到%d的数字和为%d"", num, sum);
 
    return 0;
}"
在一组给定的文档中查找所有使用“区块链”一词的句子并输出。,文档的标题包括“区块链”。
为该公司的营销计划创建一个设计方案。,该公司是一家旅游公司，主要推销国内和国际旅游产品。
请为电影数据集中的10部电影提供一个推荐列表，你认为适合观看。（必须在推荐中包括三个您已经看过的电影）,数据集：https://grouplens.org/datasets/movielens/100k/
请提供一份包含以下元素的有效输入文件：,姓名、出生日期、家庭住址、电话号码、电子邮件地址、就职公司名称、职务、薪资、工作地点、员工级别、客户信息
描述一种可以降低心理压力的方法。,你最近感到很有压力，需要一些方法来放松心情。
给一个旅行者写一封电子邮件，概述他应该计划哪些必要的活动和准备该做哪些事情。,"旅行地点：泰国
活动：游览曼谷市，尝试当地美食，去白色沙滩度假"
找到一篇包含对大型企业的财务分析的文章，并提供一项重要的结论。,
编辑以下论文，确保用词和语法正确。,这篇论文重点讨论了使用机器学习来预测未来市场走势的有效性。
根据以下节点，请填写缺失的节点。,A -> B; B -> C; C -> _____
根据给定主题编写一篇博客文章。,"主题：如何学习新技能
要点：选择一个目标；制定计划；始终保持积极态度；持续学习和练习；与其他人一起学习。"
在Excel中创建一个带有标题和数据的柱状图，并解释它的含义。,"假设你收集了一个由四个州的学生组成的小型数据集，他们的成绩如下：

州名   平均分
A      72
B      85
C      60
D      78"
将以下单词分为四个组，每个组应具有相同的类似性。,散步、跑步、游泳、篮球、足球、网球、高尔夫、滑板
"将以下日期格式转换为""YYYY-MM-DD""格式。",11/27/2022
编写一篇关于你最喜欢的颜色的一段文字。描述它的特点，以及你喜欢它的原因。,我最喜欢的颜色是____。在这里，请填上你最喜欢的颜色。
描述如何设计一个人工神经网络来实现语音识别。,
为您的社交媒体账户制作一个头像。,
请告诉我奥运会的历史。,
"将下面的句子翻译成西班牙语：""今天是一个美好的一天。""",
请提供最近的航班信息，从北京到纽约，,出发日期：12月1日
根据用户提供的关键词，生成一篇短文。,用户提供的关键词：瑜伽，内心平静，呼吸控制，健康。
结合下面的短文，编写一份招聘广告。,"博客名称：""高解析度心理学""
短文：我是一名心理学家，在做了多年的心理咨询之后，我最近开发了一套新工具（APP）来帮助人们更好地管理自己的情感和怎样掌控自己的人生。这套工具帮助人们根据他们的自我反思来更好地理解自己的情感，同时也提供简单实用的行动计划。"
翻译以下短语：“我喜欢吃寿司。”,短语：I like to eat sushi.
假设你在一个与数百万人交流的社交媒体平台上发表了一条帖子，希望吸引更多的注意力和反应。你会写什么样的内容？,
解释以下经济学术语的含义：通货膨胀、失业率、生产率。,
将一个最高级别的职位描述简约地转化为一个名词。,这位职业运动员目前是新冠病毒肆虐期间最被瞩目的个人之一，他代表着大多数知名运动员在公共场合的心情和看法。
整理以下数据并创建一个简单的表格。,"数据：10个最大的城市、他们的人口和国家。
城市                     人口                     国家
1. 东京               38,001,000        日本
2. 德里                 30,290,000        印度
3. 上海               27,580,000        中国
4. 赫尔辛基       20,445,000        芬兰
5. 伊斯坦布尔    14,657,000        土耳其
6. 底特律           14,488,000        美国
7. 纽约市         14,178,000        美国
8. 墨西哥城      13,670,000        墨西哥
9. 广州市         13,080,000        中国
10. 开罗           12,772,000        埃及"
编写一篇文章，讨论机器学习的未来发展趋势。,
请生成一段描述一个历史事件的文字，包括时间、地点、人物和事件的主要细节。,
给定一张图片，给出一个描述。,这是一张风景图片，图片中有一片青山和一个湖泊。天空是晴朗的，阳光明媚。
写一个用于概括电影内容的20字左右的摘要。,你正在为一个影评网站创作一个关于新推出的电影的标语。你需要写一个20字左右的摘要，以吸引观众去看这部电影。
计算给定数字的平均值。,数字：1、2、3、4、5
搜索并列出全球自然保护区的名称。,大部分的自然保护区旨在保护濒危物种和栖息地，是生物多样性保护的重要工具。
从以下选项中选择一个，从研究论文中找出潜在的运用场景，以证明人工智能的实用性。,"选项：
1. 交通意外调查
2. 垃圾邮件过滤
3. 情感状态检测
4. 在线市场骗局"
使用探究性数据分析（EDA），对以下数据进行分析并回答以下,"- 该数据集中有多少个城市？
- 哪个城市的房价最高？
- 房价分布如何？

数据集包含以下列：
- 城市（City）
- 地区（Area）
- 房屋尺寸（Rooms）
- 建筑年份（Year）
- 浴室数量（Bathroom）
- 购买价格（Price）
- 停车场数量（Parking）
- 楼层数（Floor）
- 是否有电梯（Elevator）"
请以100字以内的篇幅，写一篇有关清明节的文章。,
针对给定的文本，生成一组关键词和它们的出现频率。,这是一篇关于健身的博客文章，其中提到了许多不同的练习和技巧，如平板支撑、交替哑铃卷曲等。
根据上下文中提供的信息，向学生们提交一篇关于职业规划的文章。,"学生论坛上的帖子：
""你们中有多少人已经想好自己的职业方向了？你们有没有想过，在大学毕业后的五年内，你们将拥有的能力和技能可能都会有很大的变化。"""
创建一个含有5个元素的Python列表。其中每个元素是一个字符串，表示一个颜色的名称。,
找出一部关于人生哲学的电影，并简要介绍它。,我正在寻找一部有关人生哲学的电影。
"新建一个名为 ""MyNewFile.txt"" 的文本文件，并向其中写入一段文本：""Hello World!""。",
将两张图片合并在一起，使其看起来像是同一张照片。,"图片1：一棵高大的树，周围覆盖着秋天的落叶。
图片2：在森林中的一个小溪流，岸边长满了野花。"
给定一个摘要，填写文章的详细信息。,"文章摘要：在这篇文章中，我们将讨论如何更有效地使用时间。
文章标题：______
作者：张三
发布时间：2022年10月
出版社：______"
告诉我发生在过去世纪的三件重要的历史事件。,我很喜欢历史学，尤其是现代历史。我想知道过去世纪发生了哪些最重要的历史事件，以便为我的下一个论文做准备。
按照指定的类别对以下物品进行分类。,苹果、香蕉、橙子、草莓、火龙果
请根据已有的文章，将其重写为一个与之相关并且更加广泛的领域的文章。,给你一篇科技新闻文章，要求你将其改写成更广泛的科学领域的文章。
找出两个日期之间相差的天数。,"日期1：2021年1月1日
日期2：2021年8月1日"
根据以下问题，给出一个简洁的答案。,什么是氧气？
描述一下你如何为你的新公寓选择家具。,
找到下面文本中的所有日期，格式为年月日，例如：2021年6月1日。,今天是2021年6月1日，是六一儿童节。从今天开始，京港澳高速公路所有人员将可以使用电子通行证，大大提高了出行效率。本月还将有多场重要比赛举行，足球、篮球、网球、田径，您最期待哪一场？
根据给定的文本，尝试分类它属于哪种类型。,文本：“这个酒店很棒！早餐非常好，床铺也很舒适。员工非常友好。”
找到一张猫的图片并将它发送给我。,
将以下句子翻译成日语：“今天天气很好，我很想去外面玩。”,
"请将以下句子翻译成法语： ""我想去巴黎旅游。""",你正在计划你的下一个旅行。
"创建一个名为""new_file.txt""的新文本文件，并在其中写下你喜欢吃的前五种美食。",
"请将下面的单词按照字母顺序排序。

单词：""language""",
找到客户反馈中提到的所有产品缺陷，并将其汇总到一份报告中。,你是一位产品经理，收到了10份客户反馈。
分析一篇文章中的关键信息，然后创建一个标题，概括文章的主题。,一篇名为“未来是无限可能”的文章，详细讲述了新技术的发展如何改变我们生活中的方方面面。
将以下文本中的错别字找出来并更正。,"""今天天气真好，我计划外出散步。"""
使用正则表达式从给定的文本中匹配电话号码。,"以下是您需要匹配电话号码的文本：""我可以在9：00至17：00通过+1-555-555-5555与我联系。"""
请帮我订一张去伦敦的火车票。,我想在下周六早上出发去伦敦。我想乘坐早上7点半的火车，可以在中午抵达。
请从以下选项中选择最佳答案。,"你正在计划去旅游。你需要选择一些有趣的地方。以下是你感兴趣的三个地方：

选项：
A. 罗马：历史悠久，文化底蕴深厚。
B. 巴塞罗那：有海滩，美食丰富，气候宜人。
C. 洛杉矶：拥有著名的好莱坞和丰富的娱乐活动。"
创建并分享一个包含10张照片的相册，并写下50字以上的相关描述。,请创建一个纪念册，回顾您最近一次旅行的经历，并记录旅行中拍摄的10张照片。
以第一人称视角写一篇自我介绍，不超过100字。,
"添加一个新的列“总和”到以下表格中：

| 名称   | 数量 | 价格 |
|------|----|----|
| 鸡蛋   | 12 | 24   |
| 牛奶   | 1  | 35   |
| 面包   | 2  | 10   |",
请写一篇关于旅游目的地的博客文章。,给你一个旅游目的地的名称。
查找最近发布的三部关于AI的科学报道，并为每篇报道写一篇总结。,"来源：科学美国人
关键词：AI、机器学习"
请编写一个自助餐厅菜谱，包括五个前菜、五个主菜和三个甜点。,这个自助餐厅以地道西餐为主题，菜谱应该包括牛排、鸡排、海鲜等。
请为我的朋友生日制作一张卡片。,这张卡片应该包含一个有趣的生日祝福和一张漂亮的照片。
描述照片中的场景和人物,"这是一张照片。

照片上是一对年轻情侣，他们正在海边漫步，阳光灿烂。"
根据下面的资料，制作一道秋葵沙拉。,你有以下材料：秋葵、樱桃番茄、洋葱、橄榄油、柠檬汁。
更改当前设置，在Windows 10上禁用某个应用程序。,您需要禁用Microsoft Office中的Outlook应用程序。
为一个品牌设计一个标志。,品牌：一个新的快速送货服务。
给这个概念下一个定义：“网民”是什么？,
请将下面的句子中的重复单词去除，并输出修正后的句子。,All the the people I know love pizza.
撰写一份商业计划书，介绍一个新产品或服务。,你正在撰写一份商业计划书，以介绍你的新产品或服务。
请翻译下面这段简短的英文信件。返回中文翻译。,"信件：
Dear Alice,
I hope this email finds you and your family well! We would like to invite you to our annual charity ball, which will be held on Saturday, September 14th, at 7:30 PM."
请问现在是几点？,
编写一个Python脚本，访问一个公开API并获取一篇新闻文章的文本。,API：https://newsapi.org/，语言：中文。
基于提供的数据，对未来一周的股市走势进行预测。,请根据过去一个月的股市数据，预测未来一周的走势。
对以下语句进行翻译。,"""Je suis français.""（法语）"
将以下文章段落进行编辑，使其读起来更通顺。,原文段落：我账户上最后只剩下3000美元，但我仍旧计划购买一辆新车。我需要节省一些钱，所以我开始减少经常吃饭外食的次数，并且开始在超市里购买更便宜的食品。
为以下游戏写一个简短的游戏描述：《最终幻想》、《神秘海域》、《生化危机》。,
根据下列信息，选择一款合适的电影，以便我今晚观看。电影应该是紧张悬疑的。,我已经看过的电影：《神探夏洛克》、《消失的爱人》、《致命女人》、《低俗小说》、《黑天鹅》。
告诉我目前最流行的手机品牌是什么？,
为给定的数据集创建一个支持向量机模型，并使用它对新样本进行分类。,数据集：sklearn库中的digits数据集
根据给出的场景，造一个疑问句。,你正在酒吧跟一位新朋友交朋友。你想知道他/她是哪个城市的人。
解释什么是人格魅力。,特点：自信、真诚、毅力。
列出至少三个关于个人理财的最佳实践。,我正在为我的财务做出一些决策，想要知道一些最佳实践。
分类以下词汇：狮子、大象、青蛙、鲸鱼、鲨鱼。,
请介绍一些有效的商业推广策略。,
用以下提示编写一篇短文，介绍如何减轻压力。,放松技巧、生活方式、运动、饮食、时间管理
编写一份面向初学者的编程教程。,你是一位热情的程序员，想向初学者传授编程知识。你需要编写一个编程教程，使他们能够快速入门。
请在5分钟内写一首简短的诗歌。,我需要在一个短时间内表达我的情感。
生成一篇科技相关文章。,你是一位科技记者，你需要撰写一篇关于人工智能的文章。这篇文章需要涵盖最新的技术发展和行业趋势。
"按照字母顺序重排以下词汇。
- orange
- apple
- banana
- pear",
给定一篇文章，将其翻译成英语。,这是一篇有关于中国古代文学的文章，你需要将其翻译成英文。文章中提到了一些著名的诗人和作品，还介绍了一些文学流派和特点。
创建一篇文章，介绍你最喜欢的一位音乐家。,请写一篇500字左右的文章，介绍你最喜欢的一位音乐家之一。
根据上下文中的图片描述一个场景。,图片：一只猫正在捕捉一只老鼠。
将给定的50个单词按字典顺序排序。,"apple, banana, cat, dog, elephant, fish, giraffe, hat, igloo, jellyfish, koala, lion, monkey, narwhal, octopus, panda, queen, rabbit, snake, tiger, umbrella, vulture, watermelon, x-ray, yellow, zebra."
请告诉我目前全球最高的建筑是什么？,
将以下表格数据输入到Excel中。创建一个新的工作表并添加数据。,"商品名称       商品编号    商品单价
苹果手机        1001           3999
华为手机        1002           4999
戴尔电脑        2001           6999"
请告诉我下面这个短语的意思。,“三位一体”是一个基督教的概念，涉及对天主，耶稣基督和圣灵的信仰。
以普遍性、宽观性和历史视角，解释文艺复兴时期的贡献。,文艺复兴 | 艺术 | 文化
根据所提供的信息在地图上标出一个位置。,"纬度：38.897675
经度：-77.036547"
给定一篇文章，提取其中的关键词，并为每个关键词添加一个定义。,这是一篇有关人工智能发展历程的文章。它讲述了从20世纪50年代到现在的发展历史。在这篇文章中，你会看到关于机器学习、深度学习、自然语言处理、计算机视觉和智能系统的相关关键词。
请给我推荐一种适合我身体状况的健身计划。,"性别：男性
年龄：35岁
身高：175cm
体重：70kg
身体状况：轻度小腹肌/新手"
请列出10个饮食中富含钙的食物。,
请编写一个Python程序，将下面的句子中的单词按字母顺序排序。,"""Excuse me while I kiss the sky."""
给我最容易烹饪的意大利面条配方。请在100字以内提供说明。,我正在准备晚餐，但时间很短，所以我需要一个快速又容易的意大利面食配方。我不太会烹饪，所以能提供详细说明吗？
写一篇有关自然灾害的文章。,最近，您所在的地区被一场洪水淹没。您将写一篇关于本次洪水和其他自然灾害的文章。
为一款新产品设计一个标志和标签。,公司准备推出一款新产品，需要一个独特、有吸引力的品牌标志和标签。
在给定的商业报告中，根据目标受众和报告内容，使用适当的图表和图像来可视化数据。,给定的商业报告提供了有关某家公司的绩效数据，包括收入、成本和利润等。请根据受众和报告内容，选择适当的图表和图像来可视化这些数据。
将一段文字转换成另一种语言的发音文字，并输出转换后的文字。,文字：麻烦请问，您想要一份外卖吗？
解释图表中的数据，并说明趋势。,这是一张关于市场销售的图表。
根据以下事件，预测股市的走向。,事件：某公司宣布发现一种疫苗，可以有效预防某疾病。
"""请使用你自己的话，简单而准确地解释以下术语：数据平衡""",
请描述以下音乐的特点。,（在此处可以为音乐创造一个简短的描述）
找到一个关于世界各国GDP的统计数据，并将其显示在一个柱状图中。,
将这篇文章翻译成英语。,一篇关于中国历史文化的文章。
生成一个包含单词“困难”和“成功”的名言。,
介绍一种节能减排的生活方式。,请介绍一种您已实践过的节能减排的生活方式，并提供一些实践建议。
根据给定的陈述，判断它是否符合逻辑。输出“是”或“否”。,所有的狗都爬。
根据所给的数据创建一个解释性的统计报告。,数据类型：收入、支出和贷款。
"根据以下条件通过数据库查询筛选数据：
• 条件1：日期在2021年1月1日之后
• 条件2：销售额大于1000美元
• 条件3：产品类型为家具或电器",您是一名数据分析师，需要从公司数据库中检索特定日期后的数据。您需要根据给定的条件对数据进行筛选，并生成查询结果。
编写一段程序，以计算一个人生命中吸入的氧气总量。,用户输入：人的年龄、体重和吸气率（每分钟升）。
给定一组数据，请分别计算它们的平方和、立方和和四次方和。,"数据：[2, 4, 6, 8, 10]"
将这个音频转录成文字。,音频：一段采访录音。
为这些新闻标题选择合适的图片。,三个新闻标题：a. 美国选手在奥运会上获得金牌；b. 一架飞机坠毁在太平洋；c. 饮水机管理软件引发争论。
写一篇文章，描述你对最近看到的电影或电视节目的看法。,"电影或电视节目： ""罗马故事""。"
利用所给信息，创建一份电子课件，其中包含50张幻灯片。,艺术教育
列出您想参加的三个社交活动。,您收到了一些邀请函，您需要决定哪些社交活动是最值得参加的，以及您感兴趣的理由是什么。
请根据以下数据制作一个直方图。,"数据：[2, 5, 3, 8, 6, 9, 7, 1, 10, 4]"
在英文维基百科上查找一个关于航天飞行器的条目，并用你自己的话简要概括一下。,
在以下词汇中找到动词：狗、椅子、跑。,
绘制两幅股票市场趋势图，表示两个公司的股票表现。,"已知：
- 公司 A 的股票每股价格为 10 美元，已上升至 15 美元。
- 公司 B 的股票每股价格为 20 美元，已下降至 15 美元。"
根据给定的图片描述该图片。,图片：一只小狗在草地上跑步。
从以下电影的描述中，识别戏剧或矛盾。,"1. ""小兔彼得一出生就遇到了困难，他只有一双耳朵。他努力成长，最终成为了一只勇敢的青蛙。""
2. ""在这部电影中，Samantha角色突然消失。事实上，她成为了Jojo的保姆，并帮他度过了人生中最艰难的时刻。""
3. ""这部电影的结尾有一个大惊喜。它透露了主角的真实身份，并让我们重新思考了整个故事。""

指出戏剧或矛盾的电影。"
请用100字以下的话简单描述红外线是什么。,手持红外线测温仪。
请编写一篇短文，介绍您最喜欢的书，并说说它为什么这么好。,
用以下选项中的一个词语描述下列音乐类型：朋克、流行、古典、摇滚、乡村、爵士。,无。
请给出世界上十大著名文学奖的名字。,
给出两个句子，让模型将它们组合成一个流畅的、语法正确的句子。,"句子1：我热爱旅行和探索新的地方。
句子2：这个世界上有很多美丽的国家和城市。"
编写一篇细节入微的旅游攻略，涵盖该地区的所有主要景点。,旅游景点包括自然风光和建筑景点，建议游客租一辆车以便自由探索。
请描述一种你认为是目前最严重社会问题之一的问题，并提供一些解决方案。,社会问题是我们生活中面临的一些挑战，可能会对人类产生长期的负面影响。请描述你认为是目前最严重社会问题之一的问题，并提供一些解决方案。
在一组数据中，找到指定平均数之上或之下的数字。,这是一组学生的语文成绩数据。请找到其中所有低于平均分的学生，以便更好地为他们提供辅导。
"将以下句子中的错误单词更正： ""他们站在四个不同的站台上等待下一班火车。""",地铁站附近的火车站非常繁忙。这位乘客正在等待下一班火车，但他不确定自己所在的站台及其它乘客在哪个站台等待。
为一段音乐添加和弦。,（音乐段落：G大调的琴声）
将以下国家按地理位置划分为欧洲、亚洲和非洲。,名单：俄罗斯、中国、印度、日本、埃及、南非、阿尔及利亚、罗马尼亚
请说明以下方程是否正确。,方程：4×4=12
"给定一组数据，写下对于每个数据的简单解释。例如，对于以下数据：“3,5,9”，你可以写下“这是一个数组，其包含了数字3,5和9。”","[23.4, 45.6, 12.8, 34.7, 56.1]"
"假设你是某家公司的招聘主管，给出以下候选人的简历，选择一个最适合的人选并说明原因。
候选人：
1）男性，计算机科学硕士，已有2年工作经验；
2）女性，法律和商业双学位，拥有大量创业经验；
3）男性，电气工程学士，曾在一家大型公司担任高级项目经理。",无。
给一个针对小孩的魔法表演编写剧本。,你是一个魔法师，被请到一个小孩的生日派对上表演魔法。你需要编写一个趣味性和创意性十足的魔法表演剧本，以便在派对上取得好的反响。
根据以下数据，为每个国家创建一个简短的概况。数据包括国家名称、人口、语言和文化。,"国家1：中国，人口14亿，语言：汉语，文化：中华文明
国家2：美国，人口3亿，语言：英语，文化：西方文明
国家3：印度，人口13亿，语言：印地语，文化：印度教文化"
创造一个新品牌的广告宣传语。,品牌：一种新型的饮料。
为你心爱的人写一封情书。,
根据用户输入的选项，为其生成一个个性化的旅游行程。,用户可以提供的选项包括目的地、行程日期、预算等。
请编辑以下短文，使其语言更加通俗易懂。,"原文：我非常赞同他在媒体接受采访时的言论。
修改后：我很认同他在接受采访时所说的话。"
请给我一份准备面试的建议。,我将面试新工作，但是我感到很紧张，也不知道该做什么准备。
请把这篇文章翻译成英语。,给你一篇中文文章的链接。
给出一个趣味知识。,请给出有关狗的一个有趣的知识。
你最喜欢的电影是哪一部？,我正在寻找一个值得观看的电影，但我对现代电影并不了解。你有推荐的电影吗？如果有，能够简短地描述一下吗？
根据提供的图片，写出一个关于它的小故事。,提供一张有趣的图片（如一只穿着衣服的狗在滑雪），让GPT模型根据图片描述一个有趣的场景或事情。
根据给定的要求，生成公司的命名。,要求：独特、有吸引力、容易记忆、清晰地传达品牌形象。
为一个行业设计一个创意广告。,行业：生命保险。
请问这个城市有哪些博物馆？,城市：巴黎
将以下英文短语翻译成中文。,"""Life is like a box of chocolates."""
请编写一个Java函数，对给定的字符串进行反转。,
"请将以下的英语单词转换成西班牙语：

""computer, mouse, keyboard, monitor""",
帮助用户为他们的网站撰写一份优化的元描述。,
为下面的句子添加一个后续行动。,我太累了，需要休息一下。
使用以下三个单词创建一个子任务列表。,单词：打扫，洗碗，擦地板。
找到一幅关于太空的图片并发送给我。,
创建一个新的邮箱帐户。,我需要为一个新的项目创建一个新的邮箱帐户。
在给定的一段音频中找到一个特定的时间点，以毫秒为单位。,音频长度：10分钟，要找的时间点：3分30秒
请告诉我你最喜欢的运动员是谁，他的成就是什么？,
将以下密码破译成可读的形式。,"""<!@#esrvbcfnm.,;?'=-+_)(*&^$%~`>"""
从以下单词中挑选出5个最适合描述你个性的词汇。,快乐，慷慨，冒险，坚韧，创造性，好奇，尊重，友好，耐心，聪明
请编写一个程序，可以将文件夹内的所有文件更名为md5哈希值。,
编辑这篇文章，使其更加流畅。,一篇有1000字的新闻报道。
创建一个Excel工作表，其中包含销售数据和一些图表。,这是关于公司的销售数据和分析，我需要制作一个漂亮的工作表来展示数据。
"根据一幅画作，描述其中的主题和意义。

插图链接：https://unsplash.com/photos/13wT3ilnTtI",
对一段文本进行摘要，其中包含有关人工智能的信息。,文本: 人工智能正在改变世界，它有无数的应用场景，比如智能家居、自动驾驶汽车和人工智能医疗。
告诉我如何预防感冒。,
扫描下面的文本，并找到所有的拼写错误。然后更正它们。,我真的很喜欢delicous食品。我特别喜欢口感和味道。每次我去超市，我都会买一些。我的家人也喜欢它们。
在写作中使用以下10个同义词取代“有趣”。,
找到一篇有关健身房的有用文章，并将文章标题复制到给定的文本编辑器中。,
给出任意两个日期，计算它们之间的天数。,日期1：2022年4月1日，日期2：2023年1月1日
用您的昵称作为灵感，为您的品牌创建一个标志。,昵称：星空
按照字母顺序排序给定的单词。,单词：programming
请帮我解决这个数学问题。,2x + 5 = 13
"将这句话翻译成法语：""我很喜欢法国的风景。""",
从图片库中选择并插入一张与下面这段文字相关的图片。,我们走在一条小路上，道路两旁是茂密的树林。阳光照在树梢上，投下斑驳的影子。我们发现一个野生花圃，上面开着各种各样的野花，闻起来非常香。
根据以下关键词，写一篇短文:环保、污染、节约能源,你是一名环保爱好者，最近接受了一份关于环保主题的写作任务。
请分类以下文本为正面、负面或中性情感。,“这个产品品质很好，但价格有点高。”
请谈谈你对未来的展望。,2020年的经验。
请网上查找一则新闻报道，并将其简要总结。,
编写一个简单的Python函数，用于计算两个参数之间的最大公约数（GCD）。,这个函数应该使用欧几里得算法，在练习中加深学生的计算机基础。
创建一个简短的计算器程序，可以执行加、减、乘和除法运算。,你需要创建一个简短的计算器程序，以执行加、减、乘和除法运算，方便你在工作或学习中计算数字。
请为我生成一篇短篇小说，长度不少于500字。,请为我生成一篇充满智慧的小说，它应该具有些许的悬疑情结，最好涉及到一些现实问题。
将这段视频剪辑成一个60秒的预告片。,视频：一部35分钟的纪录片。
根据以下数据制作一个美国高中毕业班的图表，显示孩子们将要进入的不同职业。,孩子们选择了以下职业：医生、律师、老师、工程师、记者、建筑师，服务员和消防员。
给我一个由5个成语组成的故事。,我正在为我的汉语作业编写一个短故事，需要一些灵感。
根据一张图片，描述其中的场景和物体。,你看到了一张充满细节的图片，图片里有人物、物体、场景等元素。请简要描述图片中的场景和物体，并注意细节的描绘。
