instruction_zh,input_zh
把这段文字编辑成简明易懂的语言。,"""上街购物时需要注意自己的消费决策。考虑到自己的个人财务情况，保持理智消费是非常重要的。另外，购物时需要关注产品的质量和安全性。"""
请将这首歌曲的歌词翻译成英语。,一首中文歌曲，歌曲名字是“世界末日”。
将两个数字相加，输出结果。,2 + 3 = ?
阅读下面的新闻标题，编写一个短句子，描述文章内容。输出句子的主题。,标题：AI医生与真正的医生辨别诊断能力
请告诉我如何减轻焦虑。,
寻找一份能让我在家办公的兼职工作，然后把它发送到我的邮箱。,我希望能在家中找到一份兼职工作，以便更好地管理我的时间。
你能否给我讲个笑话？,
根据这个数据集，生成关于人类考试成绩的一个组成部分的报告。,你正在为某个教育组织撰写一份数据分析报告，其中包括对考试成绩的分析。
请给出一段的连续计数以及步长。,从5往上数16，33，50……
找到我上周收听的那首歌，并在我的播放列表中将其添加到顶部。,时间：上周周四下午4点。
写一篇科幻小说。,主人公：一名宇航员，场景：未来的太空探险任务，任务目标：探索新星球。
请创建一个三维模型，用于展示一个房子的平面图。,平面图已经给定。
将给定的视频剪辑成30秒的版本。,"视频时长：3分钟
内容：五只小猫在房间里玩具。"
创建一个包含10个数字的随机列表，数值在1到100之间。,无。
给我推荐一部有关人工智能的书。,我已经读过《AI超级导论》和《机器学习：一种概率论方法》。
写下你认为是国家优势的三个领域。,一个国家的优势可以体现在许多方面，例如政治稳定、经济增长、科学技术等方面。
使用Word或Google Docs，创建一个充满吸引力的简历样式。样式必须适合您的职业和专业领域。,"""我们正在寻找一名创新的和充满活力的软件开发人员，他们具有极强的工作态度和多年的经验。"""
"找出下面的错误拼写：

""amature, accessary, enviroment, recieve""",
请根据给定的主题创建一副漫画或插图。,主题：人类对自然的影响
编辑一篇文章，讨论环保议题。,你需要编辑一篇环保主题的文章，讨论如何减少环境污染和气候变化的影响。
根据给定的关键词，创建一个有意义的主题列表。,你将需要为一份行业调查研究创建材料。你需要根据指定的主题关键词来创建一个有意义的主题列表，以便更好地指导研究的方向。
"将以下文本分类为积极或消极： ""这部电影真的非常精彩，我觉得每个人都应该去看一看。""",电影评论。
为你的宠物猫选购一款适合他的猫粮，提供品牌和口味建议，并说明为什么这些猫粮适合。,你的宠物猫年龄不小了，你想为他换一款更适合的猫粮，提高他的身体健康水平。
在一组数字中找出所有的质数。,无。
创造一份有意义的项目排名系统，可用于确定一个团队的合作成果。,您是一名团队合作专家，在管理一个大型项目的过程中，您需要为团队的不同合作成果制定一个排名系统，从而确定每个人的贡献。您需要确保这个系统公正地评估每个人的贡献和努力。
给定两个数字，请求它们之间的最大公约数。,我正在帮助我的小侄子做一些数学作业。他们需要计算一些最大公约数。
判断以下给定的日期是否为休息日（周末）。,日期：2021年1月1日
给我推荐一部好的电影，主题是浪漫喜剧。,我正在为我和另一半的周年纪念日计划电影之夜。
在以下文本中，找到最长的单词。,"""我很快乐，因为今天是我生日。"""
将这个品牌的所有产品按价格从高到低排序。,这个品牌有100多款产品，价格从400到4000元不等。
分配一个随机数给我。,
将这个句子翻译成法语。,你好，我叫玛丽。
判断以下声明是否正确。,"除了北瓜和西瓜，所有的蔬菜都是绿色的。

声明：所有蔬菜都是绿色的。"
给出一个繁忙的购物区的建议，让顾客在购物时更加舒适。,该购物区拥有数家大型商店，直通公共交通，且充满活力。
将一段文本转换为另一种语言，输出翻译结果。,原文：这是一则关于一只苹果和一只梨的童话故事。
根据提供的关键词描述一个地方。,关键词：海滩、棕榈树、度假村
"请你修改以下句子中的语法错误以让句子通顺。
句子：""我爱吃饭之前必须洗手。""",这是在讲卫生意识时，对学生说的一个句子。
"使用以下材料，创作出一个有趣但简短的故事：
- 一张洛杉矶的明信片
- 一根蜡烛
- 一枝玫瑰花",
查找以下人物的出生地和职业，并将结果按照字母排序。,人物：埃隆·马斯克，贝索斯，比尔·盖茨，乔布斯，乔丹·彼得森。
给出一个做决策的完整过程，包括考虑的因素和最终的决定。,你正在考虑在你的家里安装一个太阳能发电系统。你考虑的因素包括成本、环境、生活方式和未来的投资回报率。
给出一篇短文，要求去掉其中所有的副词。,"短文：
陈词滥调——这是一个时下非常流行的副词性表现方式。它的万能程度得到了社会各界的承认。然而，在写作时要注意不要过度使用，否则将丧失文本的准确性。"
根据给定的条件创建一个简单的网页。,要求：采用HTML、CSS、JavaScript等技术创建，包括一个表单和文本框。
用Javascript编写一个可以实现下拉刷新的页面。,情境：您需要更新您现有的页面，以启用下拉刷新的功能。
搜索“如何写一篇好的论文”。,你需要写一篇论文，并想知道如何写出一篇好的论文。
请计算 FizzBuzz 数列的前100个数字。FizzBuzz 数列中，如果数字可以被3整除，输出Fizz；如果数字可以被5整除，输出Buzz；如果数字可以被3和5整除，输出FizzBuzz；否则输出数字本身。,
找到关于某个指定主题的5篇最新文章。,请为我的研究项目找到关于人工智能快速发展的5篇最新文章。
将一篇文章的阅读难度分为初、中、高级别之一。,这篇文章描述了人类对月球的探测历程，包括一些先驱者和联盟号的探测活动。请将这篇文章的阅读难度分为初、中、高级别之一。
使用 Python 编写一个程序，将文本文件的内容按字母顺序排序。,请创建一个名为“sort.py”的 Python 文件，它可以接受文本文件路径作为参数，并按字母顺序排序文件中的所有单词。
将给定的文本按照特定的约定重新排列，并输出新的文本。,给定的文本如下：“The quick brown fox jumps over the lazy dog.” 约定为：将每个单词的最后一个字母移动到单词的开头，并在单词后面加上字符“z”。
给定两个日期，计算它们之间的天数差。,"日期1 = ""2022年5月15日""，日期2 = ""2022年5月25日""。"
制作一张简单的地理信息图表，显示五个不同区域的犯罪率。,我正在研究地点的安全性，因为我要租房子。
列出一个人应该怎样为自己的健康负责。,无。
请列举你个人认为最重要的三项领导者的工作职责。,
对以下文本进行拼写检查并更正拼写错误。,Ths is a simmple sentense with speling mistaks.
请告诉我关于加拿大历史上一些有趣的事实。,
请编写一个程序，采用给定的算法对您提供的数据进行分类。,您需要为大量数据集设计和训练一个分类器，并检查它的效果。
将一个文本文件格式化为可读的形式。,我有一个包含大段文本的文件，但是这个文件的格式非常混乱，不够容易阅读。我需要一个程序，可以将其格式化为可以阅读的形式。
"将以下句子翻译成德语。
“我喜欢吃披萨。”",
请为以下网站提供一个合适的口号。,网站：Twitter
请改写以下句子，使其语气变得更为正向。,"""这家餐厅的服务实在太糟糕了。"""
请给出下列两个日期之间的天数：2019年1月15日至2020年5月8日。,这是一道时间计算练习题。请计算出这两个日期之间经过的天数。
从以下选项中选择最佳的翻译结果。,"英文句子：""I am studying Chinese.""
翻译选项：A.我在学习汉语。B.我在学习英语。C.我在学习日语。D.我在学习西班牙语。"
根据所给信息，为这个客户创建一个表格。表格应该包含所有曾经购买的产品、购买的日期和价格。,"客户：John Smith 
产品：电脑、打印机、屏幕、耳机 
购买日期：2019/05/01、2019/06/15、2019/08/20、2019/09/30 
价格：5000元、1500元、1000元、300元"
"这个列表中哪个数字不在它所应该的位置上？

列表：3, 5, 7, 2, 8, 1, 10, 9, 6, 4",
编写一篇关于人工智能的博客文章，重点讨论其义务伦理。,
根据给定的音频数据，训练一个语音识别模型。,提供一组包含多个说话人的音频数据，要求模型能够识别这些人所说的单词和短语。
根据给定的数据和条件，为一个公司或组织创建一个完整的调查报告。,"数据：https://example.com/mydata.csv
条件：调查的目标对象是公司或组织的客户或员工。
要求：提供详细的报告结论和发现，同时包含建议和策略。"
根据以下标准，给这些城市评级：文化、建筑、环境和社区：,这些城市是中国的四个城市，包括北京、上海、广州和深圳。请根据提供的标准进行评级，并解释每个城市的评级原因。
"给定一个文本，生成一个新的文本，其中所有单词的首字母都大写。

这里是一个例子：
i have a dream.
生成的新文本为：I Have A Dream.",马上就要做毕业论文了，但是我找不到一个好的头绪。
将下面这个句子中的动词改为不带-ing结尾的单词。,句子：“我最喜欢在周末去钓鱼。”
听一首你从未听过的歌曲，并写下你的听后感。,你在和朋友们聊天时，听到了一首他们关于的歌曲。
"将以下句子翻译成德语：""我喜欢在晚上散步。""",
通过分析网络流量，发现并解决一个网络安全问题。,情境：您是一家公司的网络管理员，最近发现内部的某个网络终端遭到攻击。您需要通过分析网络流量来找到安全问题并加以解决。
编辑这个网页的HTML代码，使它带有一个新的图片。,网页: https://www.example.com/
请给我一张寻找最接近到我现在位置的10家公司的地图和路线。,你正在一个新城市出差，你想找到一些公司建立业务关系。
描述一个安排得当的学习计划。,你觉得你最好的朋友是怎样的一个人？
将以下文本翻译成西班牙语。确保所有单词都正确翻译。,"Hello, my name is Sophia. I am here to help you with any questions you may have."
给出一个数值列表，求数值的平均值。,"[10, 20, 30, 40, 50]"
请给一篇文章加上适当的标点符号和段落。,
请在下面的列表中填写什么是机器学习，什么是深度学习，以及它们之间的区别。 请在每个项目之间用逗号分隔。,"机器学习和深度学习是人工智能的两个分支。他们如何区分，以及它们如何相互关联？以下是您需要了解的一些信息。

- 机器学习 

- 深度学习 

- 机器学习与深度学习之间的区别 …"
为给定的数据集建立一个线性回归模型，以预测未来的趋势。,您有一个CSV文件，其中包含每周的销售数据。使用这些数据建立一个线性回归模型，以预测未来的销售趋势。
请提供两个精简、高效的解释，解释什么是“区块链”和它的用途。,
在一份给定的文档中查找所有涉及特定话题的内容。,一份电影评论，目标话题为女性角色的表现。
请编写一篇短文，解释最近的一个科技发明如何影响我们的生活。,
请从以下选项中为知名企业选择并运用合适的领导风格。,选项：Google公司、苹果公司、阿里巴巴集团。
找到一个新闻报道，并提供三个简短的关于该报道的评论。,请在互联网上查找一个最近的新闻报道。读完这篇报道之后，请提供三个简短的评论，说明你对该报道的看法。
请写一篇文章，关于如何减少塑料污染，提高环保意识。,
描述一个你过去做过的冒险。包括地点、活动和感受。,你曾在南极旅行
描述如何为你的iPhone更改密码。,
根据给出的图片描述图片中所看到的场景。,(插入一张图片)
请在网上搜索“大熊猫婴儿”。选一张照片，然后描述出它的外貌特征。,看到这只滑稽的小家伙的肚子，也许你会觉得她的身材有些奇怪。
请根据以下文章摘要，为它分配最合适的类别：体育，政治，娱乐或经济。,摘要：2021年，一家全球连锁超市经过多年的尝试，终于在包装上使用了100%可回收的材料。这是在减少塑料浪费上取得的一个关键成果。
为产品发布会设计一个平面展示图，展示产品上市的时间表、功能和优势。,
给定一幅数字画，让你推断其他数字画的规则。,给你一幅数独，让你分析规则并推断代表其他数字的图片，然后按规定填入空格。
写一篇关于深度学习的文章，解释什么是深度学习，以及它在科技领域中的应用。,
将这段旅游日记编辑成一篇完整的旅游文章。,我最近去了一次泰国旅游。在那里我参观了一些历史地标，品尝了当地的美食，还去了一些普及的旅游景点。下面是我在旅游中记录的一部分日记。
请根据以下信息，创建一份有价值的交通安全小册子。,"您应该为在本地运行的警察局制作一份交通安全小册子。它需要覆盖以下主题：
- 规范驾驶行为
- 在发生交通事故后如何安全地行动
- 在各种气候状况下驾驶行车
- 在驾驶过程中使用手机的危险"
请为一家互联网初创公司创建一个简短的企业计划书，内容包括公司的愿景、目标和商业模式。,"""我们计划成立一家初创公司，致力于提供全球最好的互联网产品和服务。作为某家领先的技术公司，我们希望扩大我们的产品和服务范围，并开发出未来的未来的产品。"""
请描述一下你最喜欢的景点。,情境：你的一位朋友请你给他介绍一下你最喜欢的旅游景点。
为一部新电影编写一份宣传语，不能超过20个字。,这部电影名为“胜利大街”，讲述的是一个失业者追逐自己梦想的励志故事。
为一段独白文本添加标点符号。,一段不含任何标点符号的英文独白。
以清晰的语言将下列科学概念解释清楚：黑洞、太阳风暴、宇宙膨胀,我感兴趣于天文学，但不了解上述概念的具体含义。因此，我想请你用简明的语言将这些科学概念解释清楚。
描述一件事或事件，这件事或事件会对人类或某些群体产生深远的影响。,东京奥运会。
请您设计并绘制一个商标。商标应反映公司的主要活动和价值观。输出绘制好的图标。,
"请拿一本关于中国历史的书，使用书中的图表来解释""激流勇进""的成语。",
根据预先给定的数据，创建一份详细的分析报告。,请分析以下数据并创建一份关于销售趋势的详细报告：你的公司在过去三年中的季度销售数据。
对给定的医学图像中的病变区域进行分割。,您有一些医学图像，需要提取出其中的病变区域，在该病变区域中进行分割，并提取出有关该区域的特定信息。
使用图像识别应用程序，识别给定图像中的所有文字。,"图像文件名是""example_image.jpg""。"
将以下文本中的所有句子的第一个单词用大写字母进行标记处理。,自从他出生以来，汤姆就一直是一个迷人的人物。可怜的汤姆在他40年的生活中遭受了很多压力。他尝试过很多不同的卡路里限制饮食和运动计划，以减轻体重和维持健康。但每次他都最终失败了。最近，汤姆被医生告知他必须采取正规的健康措施，否则将面临更严重的健康问题。
请为公司撰写一封业务信函，告知客户他们的订单将被延迟。,假设你的公司正面临材料不足或供应链方面的问题，导致客户的订单将被延迟一段时间。
请为一家餐厅创建一个在线点餐系统，允许用户浏览菜单并下订单。,假设你正在为一家刚刚开业的餐厅工作，他们希望提供一种方便快捷的在线订餐服务。
"请根据以下内容，为它构建一个标题: ""新技术赋能农业，加速数字化转型""",
生成一段描述航班信息的语句。,
给定一份商业计划书，使用简洁和清晰的语言概括每个章节的内容。,你是一家创业公司的投资者，需要评估该公司的商业计划书。你需要对每个章节进行概述，以便更好地了解其商业模型和未来规划。
请设计一个居家健身计划，以帮助人们在家中运动。,某人每周只有3个晚上有时间进行锻炼。
将给定的数字转换成二进制、八进制和十六进制。,数字：42
转述一个鲁迅作品中的名人传记的故事。,
请给我推荐一本好看的小说。,我最近看了《围城》和《活着》。
制定一个当地电视台的广告计划。,你是一家当地电视台的市场营销经理，你正在制定一份广告计划，以吸引更多的广告客户。你需要创建一个计划，描述哪些类型的广告应该被放在哪些时间段，并提供可供选择的价格范围。
"为下列例句提供正确的标点符号并解释原因： ""时间过得真快不是吗""",
给定两个列表，请将它们合并为一个排序后的列表。,"List1：[4, 8, 2, 10, 15]
List2：[3, 7, 1, 12]"
根据一份提供的简历，撰写一封让该求职者加入你的公司的推荐信。,请以Jack Green的简历为基础撰写一封推荐信，该信需要强调Jack在过去的工作经历中展现出的专业知识和领导能力，并阐述他能给你们公司带来的价值。
请写一篇关于“冠状病毒疫苗接种”的文章。输出文章。,
找到一个有关互联网冲浪的安全提示列表，并列出列表的前五项。,
"分析一张图片，输出其中的物体名称和数量。

这里是一个例子：
图片中有两只熊和一只狼。
结果应该为：熊（2）、 狼（1）。",我正在参加一个大自然拍摄比赛，我需要知道这张照片中有什么。
请为以下文章写一个标题。,"文章：近年来，随着移动支付、购物车无人化等新技术的不断推广，""线上人口""的数量在不断增加，许多实体店正在深受影响，于是纷纷加快了线上转型，不少曾经因为线上线下互动化合不来的卖家，在线上得到了好转。但这种""线上爆发""现阶段存在哪些困境？未来又该如何应对？"
请说出你对这个想法的看法。,在蓝色海洋战略中，公司发现未经开发的市场，并将其作为增长领域。
分析以下文章的观点。,"文章标题：数字货币真的是未来吗？
作者：张三
摘要：虽然数字货币成为了炙手可热的话题，但我们仍需慎重考虑它的真正意义和影响，数字货币也存在着很多问题和挑战。"
给这个段落添加一个副标题。,某个人每天早上都要吃早餐，他认为这是保持健康的关键。他通常会吃一些面包、鸡蛋和水果，或者玉米片和牛奶。他也想试试一些新的早餐食谱，以增加食品的多样性。
根据所提供的搜索词，为一个在线商店编写一份详细的品牌分析报告。,提供一组有关家电品牌的搜索词，包括价格、质量、功能等等，并需对比及分析这些品牌在整个市场中的表现。
对于给定的文本，找到所有的疑问句。,在有点激动人心的水平上，艾米拉·史密斯发现自己站在这家伙的前面。她没有完全确定这是她小时候遇到的乔什·桑切斯。她注意到他的眼睛瞪得很大，一直盯着她看，好像他也认出了她。他的眼睛里有什么东西，感觉像是焦急。
请向我介绍一些贸易战的例子，并解释它们如何影响经济。,
给出一个日常生活中遇到的伦理问题，并解释你会如何处理。,你的同事正在工作中向你撒谎，但他声称这是为了“更好地完成工作”。你该怎么办？
编辑下面这篇文章的第三段，使其更具说服力。,"文章：如何让您的新网站更具吸引力
第三段：虽然交互性能和内容质量对于网站的成功非常重要，但一个美观的设计同样至关重要，因为这是吸引新用户和保留现有用户的关键。我们的专业设计团队可以帮助您打造一个精美而且具有品牌特色的网站设计。"
请你为这本书写一下介绍。,书名：“时间简史”
计算2的20次方再加上3。,
以一个超过60年的人的视角描述你会选择什么职业并解释原因。,无。
评估一部电影或一本书，并给出你的评价和原因。,评估一部你最近看过的电影或读过的书。给出你的评价和原因，解释为什么你认为这部电影或这本书值得一看。
选出你喜欢的一张照片，并谈谈其中的细节和色调。,你正在参加一次摄影展，并被请出选择最喜欢的一个作品。
根据给定的调查数据，生成一个关于消费者喜好的图表。,调查涉及1000名消费者，他们被要求根据他们对不同品牌的喜好进行打分。
提供三个在数学研究中被广泛使用的函数，同时给出它们的图形表示。,
尝试用一个单词或短语来概括这个视频的内容。,https://www.youtube.com/watch?v=6Dh-RL__uN4
"根据下列信息，推算出北京时间。
- 纽约时间：2022年06月19日 14:30:00
- 巴黎时间：2022年06月19日 20:30:00
- 东京时间：2022年06月20日 03:30:00",
对一组数字进行预测并输出预测结果。,"这组数字是""1, 3, 5, 7, 9""。请预测下一个数字是多少。"
将以下文本中的乘法问题计算出来：23x7。,
描述房屋装修的一些基本原则，指出哪些因素需要考虑。,
创建一个10秒的音乐片段，并在其中添加一个鼓点。,
请编辑下面的段落，使它更具吸引力和流畅性。,原文段落：“乔治和玛丽是一对快乐的年轻夫妇。他们在艺术学院相遇，很快就坠入了爱河。他们喜欢看电影、读书和旅行。”
请写一篇文章，介绍一个你认为值得加入的社会组织或志愿者项目。,我想为社会做出贡献，但我不知道从哪里开始。请写一篇文章，介绍一个你认为值得加入的社会组织或志愿者项目。
请为以下公司创建一个广告口号。,公司：Nike
为一款即将发布的游戏编写一篇游戏评测。,你最近玩了一款即将上市的射击游戏，你受到了游戏的吸引，并决定写一篇游戏评测。
通过增加一些更具吸引力的用语，从这篇文章的标题中吸引更多读者。,文章标题：“如何规划您的每一天”
将以下句子翻译为英语。,句子：我们家在城市中心，我们每天早上步行到公园。
假设你要去旅行，列出十个你想去的地方和原因。,"巴黎：浪漫的城市，有良好的食物和酒。
东京：跨越现代和传统的城市，拥有美丽的花园和寺庙。
迪拜：奢华的城市，有许多高楼大厦和购物中心。
悉尼：美丽的海滩城市，拥有壮观的自然美景。
纽约：忙碌的城市，有很多文化活动和博物馆。
亚马逊雨林：原始的自然环境，有许多奇特的动物和植物。
大堡礁：美丽的海洋生态系统，有许多多彩的珊瑚和鱼类。
莫斯科：丰富的历史遗迹，拥有一些最好的艺术和文化场所。
开普敦：美丽的海湾城市，拥有壮观的自然风光和历史遗迹。
伦敦：繁忙的城市，拥有众多的文化景点和历史遗迹。"
从历史数据中预测某个指标的未来趋势。,分析一家公司的股票交易数据，预测下一季度的收益趋势。
"根据以下题目，写一篇文章，需要包括大量的描述性细节：
""一个人走进了一间神秘的房间，房间有什么特别之处？""",
使用机器学习方法预测房价。,你是一名房地产中介销售员，你需要使用机器学习技术预测房价。你有一些历史销售数据，广告花费，城市人口统计数据等等。
找到电影《肖申克的救赎》的导演，并输出导演的名字。,
请问在哪里可以找到一份最新的流行病学报告？,
将一段含有语法错误的文本进行修正。,他们盼着着春天和暖气到了我们这里。
告诉我这个音乐家的歌曲数量。,音乐家: The Beatles
给我找一个适合在小区花园里种植的植物。,我有一个小花园，我想种些新植物，但我不确定哪些适合。
根据所给的标签，对图像进行分类。,"标签：海滩，太阳伞，游泳衣
图像：一张在沙滩上的照片，有两个人戴着游泳衣，并在太阳伞下"
"请将以下文章段落的主题单词与正确的定义匹配。每个主题词应该对应两个定义。
段落：
""人工智能（AI）的发展速度非常迅猛。经过几十年的发展，它现在已经在医疗、工业、军事、服务业和金融领域得到广泛应用。不过，AI的快速发展也引起了很多人的担忧，有些人担心它的进步会威胁到我们的工作，还有人担心它会导致意外伤害。""",
为该文本添加一个引言。,"""社会是由人类行为组成的，它是对于个体自由的综合限制""。"
请问，美国独立宣言是什么时候签署的？,美国独立宣言是美国历史上最重要的文献之一。它于1776年7月4日由第二届大陆会议通过，并在同一天签署。请问，美国独立宣言是在哪一年签署的？
"在下面的列表中填写三种不同的程序语言。 
首选程序语言： 
次选程序语言： 
备用程序语言：",无。
请给我一个能使人们增加创造力的建议。,
"请将下面的段落中的单词重新排列成一个新的有意义的句子。
""最小的即英文词典中的“i”能组成一个单词。""","""最小的即英文词典中的“i”能组成一个单词。"""
请列举三种能有效减轻压力和焦虑的方式。,
"将以下字符串中的所有元音字母替换为字符“*”： ""Hello World""",
请简述乔治·华盛顿的生平事迹。,这是一篇历史学习作业。请写一篇有关美国历史上具有重要影响力的人物乔治·华盛顿的生平事迹的简要介绍。
请列出以下单词的同义词。,单词：悲伤 恐惧 赞美
创建一个面向学生的交互式学习应用程序，可以用于教授数学、科学或计算机技术等学科。请包括至少3个课程模块。,
在3小时内写一首诗。,我想用诗歌来表达对爱情的想象。
根据这项调查结果，告诉我这个群体最关心的问题是什么。,调查调查了1000名来自不同城市的年龄在25岁到40岁之间的人。问题是，你认为最应该解决的社会问题是什么？
给以下这张图片配上一个标题和描述。,图片是一张城市的夜景照片，可以看到高楼大厦和路灯。描述应突出重点特征。
根据所提供的音频文件，将其转写成文本格式。,"请听以下音频文件并将其转写为文字。
[插入音频文件]"
将以下短语中的所有冠词和介词标记为蓝色。,那只猫坐在[一张椅子]上，它盯着[那个男孩]看。
写一篇100字的文章，描述以下信息。,某个城市的交通停滞已成为问题。某公司正在研发一种新型交通工具，可以在高速公路上直接飞行。
为你的电脑安装一款性能优良的防病毒软件，并进行适当的设置。,你的电脑最近频繁感染病毒，你想为它安装一款性能优良的防病毒软件，保护你的电脑安全。
"将以下数列按照升序排列：10, -5, 7, 20, 0。",此处无上下文。
将下列句子按照时间顺序排列。,(1)他去超市。 (2)他买了食物和饮料。 (3)他开车回家。 (4)他员工在他家等他。
"将下面的名词短语转换为动词形式，使它们在句子中成为动词。例如，""狗的叫声""应转换为""狗叫""。",汽车发动机的轰鸣声，海浪的拍击声，风铃的叮咚声。
根据以下提供的维基百科页面，编写一个简要的人物传记。,维基百科页面：https://zh.wikipedia.org/wiki/%E5%AE%8B%E6%B3%B0%E5%90%8E
给定一个表格或数据集，使用Excel或其他电子表格软件进行数据分析。,"表格或数据集：https://example.com/mydata.csv
要求：提供可视化结果和教程"
为一部电影创作一个关于剧情的摘要。请确保您的摘要包括以下四个部分：开始，冲突，高潮和结束。,电影名称：《泰坦尼克号》
根据一组给定的数据，预测股市未来的趋势。,你手头有一份涉及股市交易的数据集，请利用这些数据，建立一个模型，预测未来股市的变化趋势，以便投资者可以做出更好的决策。
根据给定的条件，找到一个研究主题的相关研究论文。,"研究主题：“全球气候变化”
条件：“2020年之后发表的英文论文”"
请生成一篇描述泰晤士河的短文。,泰晤士河是一条流经英国南部的河流，流经伦敦市中心，并且对伦敦的发展和历史起着重要的作用。请撰写一篇短文，简要介绍泰晤士河的历史和地理，重点介绍其在伦敦的作用以及周围的一些景点。
"编辑以下句子，使其变得更通顺。""昨天我在超市碰到了一个穿着红色外套的女孩。""",
写一篇评论文章，关于你最喜欢的电影。,电影名称：狮子王（2019年）。
描述你最喜欢的音乐风格。,我正在寻找一些新的音乐来听。
请说明下列词语的意思，并在规定时间内列出至少三个与之相关的词语或短语。,主人公，缰绳，图书馆，子弹
生成一系列关于某个话题的补充性问答。,话题：气候变化。
将下列文本中的拼写错误和语法错误标记出来。,"文本：He gose to the market everi day to by some grocceries like potatos, onion and tomatos."
使用线性回归预测一辆车的油耗。,提供一组包含了许多不同型号的车辆的数据，包括车重、发动机功率等。
请问这个行业的最新趋势是什么？,你的老板要求你提供一份关于行业最新趋势的报告。
给出两个数字，GPT模型需要为您输出一个简单的数学问题。,数字：37，45。
翻译以下句子到英文。要求使用主动语态。,这本书被他读完了。
根据给定的数据集训练一个图像分类器。,我有一个包含1000张猫和狗的图像数据集。请使用这个数据集训练一个图像分类器，它可以根据图像判断是猫还是狗。
给出一个2000年以后发生的历史事件。,无。
用一段有趣的方式来描述下雨天的情景。,雨天情景：
给定一段文本，删除其所有的小写字母，并将其余的字母转换为大写字母。,"""您的电话已通过电视播放，并且现在正在显示在播放器的屏幕上。"""
根据专业领域和时间要求为客户提供注释性的文本。,"专业领域：医学

时间要求：5天"
重新排列这个段落，使它更具逻辑性。,订阅电子邮件是一个很方便的方式，可以帮助你获取最新信息并保持联系。然而，有时候你可能会收到一些垃圾邮件，这些邮件可能会包含恶意软件或诈骗链接。因此，你需要小心，选择订阅合适的邮件列表，并定期清理你的收件箱。
在Python中编写一个函数，计算一个字符串中单词的数量。,"text = ""Python is a high-level programming language, widely used for web development, scientific computing, data analysis, artificial intelligence, and more."""
"使用这种语言http://www.elvish.org/gwaith/movie_fotr.htm,翻译一句话，并给出原翻译。",这是一句来自《魔戒》的台词：“所有我们所拥有的、和所有我们失去的，都走出摇曳的烈焰，回到黑暗之中。”
利用 Excel，将一列数据按照自定义规则筛选并且排序。,
请提供有关上海的三个有趣的事实。,
请短信提醒我晚上7点参加会议。,
编写一封投诉信，表达对产品的不满意，并提出要求。,我最近购买了一台新的咖啡机，但它总是在制作咖啡时出现问题，而且就算我按照说明书上的指示操作，它也无法正常工作。我需要向公司写一封投诉信。
为以下数字添加十分位数的值：2.5，5.9，7.25，8.0。,小数是一种表示数字的方式，它们比整数更具精度。小数可以被进一步分解成小数部分和整数部分，其中小数部分可以被描述为十分位数和更小的位数。请将以下数字中的十分位数添加到数字中。
根据一组数据，举例说明何时可以采用归并排序，何时可以采用快速排序。,数据：“10，3，7，2，9，4，6”。
为你的儿子选购一本适合他阅读的中学教材。,你的儿子刚刚上初中，需要一些适合他年龄的教材，帮助他提高阅读和学习能力。
请在我未来的行程中帮我预订一张火车票。,我将在下个月旅行，并计划使用火车作为主要的交通工具。
请介绍一种你钟爱的艺术形式。,艺术形式是人类创造的一种表现形式。请介绍一种你钟爱的艺术形式，例如音乐或绘画等，并简要说明它的特点和魅力。
给定一个主题，生成一个相关的标题。,"这个主题是""太空探索""。"
请将以下两段文本合并成一篇文章。,以下是两段文本，分别着重介绍了该产品的两个不同方面。我们希望您能帮助我们合并这两段文本，形成一篇更完整的文章。
请计算出这个方程的答案：4 * x + 6 = 18。,数学问题。
"编辑下面这段文本，使其更加简洁明了。
“请确认您是否同意我们使用您的个人信息。如果您同意，请继续使用我们的服务。如果您不同意，请停止使用我们的服务。”",无。
为一个网站创建一个邮件服务器。,我们正在开发一个电子商务网站，需要你为该网站创建一个邮件服务器，用于发送电子邮件给客户和供应商。邮件服务器可以使用任何一种你熟悉的邮件服务器软件。
列出为您的公司在线广告活动拟定的五个关键字。,
告诉我这首歌的歌词，如果你能唱出来就唱一遍。,这是应用程序的歌词页面，用户选择要播放哪一首歌。
阅读下面的文章，总结出次要信息。输出次要信息的主题。,文章：人民币对美元汇率今天突破7的关口，创下11年来的新低。这增加了跨境贸易的成本，且可能进一步导致贸易战。
将以下文本翻译成法语。直接输出翻译好的文本。,"Hello, my name is John. I live in New York and work as a software engineer."
"将以下两个句子合并成一个含有复合句的句子。

句子1：狐狸慢慢地行走。
句子2：狐狸正在寻找他的下一个猎物。",
请告诉我世界上最大的海洋生物及其重量。,
根据给定的句子构造一个新的句子，符合语法规则，并且给予新的意义。,"原句：我们在草地上玩耍。
构造规则：句子需要以“当我们”结尾，其中包含新意义。"
请给我三个分别描述恐龙、苹果和欧洲的形容词。,
请根据给出的数据绘制一张适当的图表。,某国的人均收入、失业率及其人口数量。
写一个函数，找出所有n位素数的列表。,数学上，素数是一种只能被1和它本身整除的自然数。例如，2、3、5、7、11等都是素数。写一个函数来找出特定位数的所有素数，例如2位素数或3位素数。
根据给定的设计要求，设计一个新的网站页面。,你需要根据某公司的设计要求，设计一个新的网站页面。这个页面应该包括一些新的功能和页面元素，以提高访问者的体验。
"请告诉我这首歌的歌词： ""Yesterday, all my troubles seemed so far away""","歌曲名称：Yesterday
歌手：披头士乐队"
